"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
188,500,1000,0.005,3,random,hdf5,0.930538627224305,1985193.877919
189,500,1000,0.005,3,random,hdf5,0.944498496888385,1825780.68772741
190,500,1000,0.005,3,random,hdf5,0.899686124728322,1838095.636918
191,500,1000,0.005,3,random,hdf5,0.982130705163591,1389080.01501773
192,500,1000,0.005,3,random,hdf5,0.905181719359006,5535958.30560489
193,500,1000,0.005,3,random,hdf5,0.994211661929287,1804195.91865022
194,500,1000,0.005,3,random,hdf5,1,1897907.6721682
195,500,1000,0.005,3,random,hdf5,0.972462297874801,1511619.23726595
196,500,1000,0.005,3,random,hdf5,0.945235065750036,2754972.68356647
197,500,1000,0.005,3,random,hdf5,0.986476127478642,2779795.01043282
198,500,1000,0.005,3,random,hdf5,0.96311908429729,1850459.31780282
199,500,1000,0.005,3,random,hdf5,0.94587349759732,1800846.81621111
200,500,1000,0.005,3,random,hdf5,0.967899799274508,1673425.4329685
1,500,1000,0.01,3,random,hdf5,0.9459666552397,1538512.90556243
2,500,1000,0.01,3,random,hdf5,0.967206450805827,1413444.78036319
3,500,1000,0.01,3,random,hdf5,0.993114411979664,1434263.78723666
4,500,1000,0.01,3,random,hdf5,1,1505969.50298245
5,500,1000,0.01,3,random,hdf5,0.869439903707226,2004885.3176716
6,500,1000,0.01,3,random,hdf5,0.958576202092721,1714650.20322192
7,500,1000,0.01,3,random,hdf5,0.969781410278525,1886937.37320256
8,500,1000,0.01,3,random,hdf5,0.98651627285193,1509729.67239994
9,500,1000,0.01,3,random,hdf5,0.986694741152397,1516797.17003651
10,500,1000,0.01,3,random,hdf5,0.979721531105582,1483369.34806024
11,500,1000,0.01,3,random,hdf5,0.987375114297705,1462378.13951542
12,500,1000,0.01,3,random,hdf5,0.975266153665496,1900686.6307616
13,500,1000,0.01,3,random,hdf5,0.939798386181657,1926698.38630007
14,500,1000,0.01,3,random,hdf5,0.976456051035309,1353773.54226819
15,500,1000,0.01,3,random,hdf5,0.987194800215013,1379038.06201514
16,500,1000,0.01,3,random,hdf5,0.980713805997016,1509045.15824266
17,500,1000,0.01,3,random,hdf5,0.981295592227349,1343317.50586086
18,500,1000,0.01,3,random,hdf5,0.987282266709626,1241643.00064451
19,500,1000,0.01,3,random,hdf5,0.994125990517543,1507930.18611605
20,500,1000,0.01,3,random,hdf5,0.966594039711121,1530653.6644602
21,500,1000,0.01,3,random,hdf5,0.967346192149533,2017284.83529482
22,500,1000,0.01,3,random,hdf5,0.96634704616988,1570716.7322549
23,500,1000,0.01,3,random,hdf5,0.988915615753252,1340188.93743403
24,500,1000,0.01,3,random,hdf5,0.968659357788024,1640038.91210288
25,500,1000,0.01,3,random,hdf5,0.960645800393699,1727565.45049134
26,500,1000,0.01,3,random,hdf5,0.950764005956671,1624691.18106685
27,500,1000,0.01,3,random,hdf5,0.974686625564124,1813295.88617263
28,500,1000,0.01,3,random,hdf5,0.994133268548931,1346014.91178329
29,500,1000,0.01,3,random,hdf5,0.980300218822463,1435759.07809277
30,500,1000,0.01,3,random,hdf5,0.987313070231883,1600083.20612564
31,500,1000,0.01,3,random,hdf5,0.981550669879932,1576155.26599446
32,500,1000,0.01,3,random,hdf5,0.994183473913237,1899374.47384961
33,500,1000,0.01,3,random,hdf5,0.967070189306959,1469288.32634437
34,500,1000,0.01,3,random,hdf5,0.981026775951665,1446453.07545695
35,500,1000,0.01,3,random,hdf5,0.986763895202872,1816233.25871031
36,500,1000,0.01,3,random,hdf5,0.993351624954408,1766766.2218992
37,500,1000,0.01,3,random,hdf5,0.980490599112792,1595164.589592
38,500,1000,0.01,3,random,hdf5,0.973712484694464,1623030.23037118
39,500,1000,0.01,3,random,hdf5,0.917589820215766,1989820.62150617
40,500,1000,0.01,3,random,hdf5,0.986697421997461,1738057.39993088
41,500,1000,0.01,3,random,hdf5,0.996107503775749,1393844.14875462
42,500,1000,0.01,3,random,hdf5,0.974636521165793,1553027.48056966
43,500,1000,0.01,3,random,hdf5,0.952425404326149,1458823.30682195
44,500,1000,0.01,3,random,hdf5,0.976720036170201,1664942.16642228
45,500,1000,0.01,3,random,hdf5,0.981240288366711,1305047.49205129
46,500,1000,0.01,3,random,hdf5,0.979452575283291,1558629.79472818
47,500,1000,0.01,3,random,hdf5,0.972305417672164,1330374.50334977
48,500,1000,0.01,3,random,hdf5,0.98945186231226,1483983.63279892
49,500,1000,0.01,3,random,hdf5,0.994019955931463,1430853.57119898
50,500,1000,0.01,3,random,hdf5,0.986189629642328,1716250.63108674
51,500,1000,0.01,3,random,hdf5,1,1766701.92634956
52,500,1000,0.01,3,random,hdf5,0.981237155328599,1414234.50641929
53,500,1000,0.01,3,random,hdf5,0.994036900545716,1404752.51637966
54,500,1000,0.01,3,random,hdf5,0.982179847763431,1801352.0959359
55,500,1000,0.01,3,random,hdf5,0.924048303375043,1767578.66353876
56,500,1000,0.01,3,random,hdf5,0.973134835263487,1372151.59507146
57,500,1000,0.01,3,random,hdf5,0.974409992779054,1416572.70204643
58,500,1000,0.01,3,random,hdf5,0.986378695507215,1431443.66278241
59,500,1000,0.01,3,random,hdf5,0.980468202087205,1491692.36685024
60,500,1000,0.01,3,random,hdf5,0.982338090571342,1343576.02826686
61,500,1000,0.01,3,random,hdf5,0.993205222248119,1426558.8183165
62,500,1000,0.01,3,random,hdf5,0.982092275324997,1786663.21313335
63,500,1000,0.01,3,random,hdf5,0.957391556234821,1679659.52069943
64,500,1000,0.01,3,random,hdf5,0.981256286160285,1531363.69660169
65,500,1000,0.01,3,random,hdf5,0.993121752912108,1513746.85372946
66,500,1000,0.01,3,random,hdf5,0.961162281121762,1927995.76509664
