"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
36,1000,1000,0.05,3,random,kmeans,0.973715073035152,1947675.04997435
37,1000,1000,0.05,3,random,kmeans,0.994008915769901,1998028.92470184
38,1000,1000,0.05,3,random,kmeans,0.986842211919848,1990153.08676415
39,1000,1000,0.05,3,random,kmeans,0.987258395054166,1954738.3459192
40,1000,1000,0.05,3,random,kmeans,0.990581108267363,1976878.88453772
41,1000,1000,0.05,3,random,kmeans,0.98698151483655,2022830.60262018
42,1000,1000,0.05,3,random,kmeans,0.987228443963898,1961776.4986803
43,1000,1000,0.05,3,random,kmeans,0.990969419152475,2066536.70016088
44,1000,1000,0.05,3,random,kmeans,0.979480647443691,1990745.27888681
45,1000,1000,0.05,3,random,kmeans,0.993045844180034,1926363.04655644
46,1000,1000,0.05,3,random,kmeans,0.984297197958351,1965622.05248197
47,1000,1000,0.05,3,random,kmeans,0.99367638082454,1994348.86965001
48,1000,1000,0.05,3,random,kmeans,0.987329024331947,2029026.13962801
49,1000,1000,0.05,3,random,kmeans,0.993221868512918,2025992.87170714
50,1000,1000,0.05,3,random,kmeans,0.987323000434475,1911399.95834555
51,1000,1000,0.05,3,random,kmeans,0.990324638564009,1993308.68045545
52,1000,1000,0.05,3,random,kmeans,0.980521295904031,1922764.49902039
53,1000,1000,0.05,3,random,kmeans,0.990221970525478,1954986.48493896
54,1000,1000,0.05,3,random,kmeans,0.996701213700445,2012357.47089473
55,1000,1000,0.05,3,random,kmeans,0.990002513468788,1971751.81319821
56,1000,1000,0.05,3,random,kmeans,0.976033121355173,2037623.78053092
57,1000,1000,0.05,3,random,kmeans,0.996629072060418,1986770.45729874
58,1000,1000,0.05,3,random,kmeans,0.990066304187693,2001409.34844329
59,1000,1000,0.05,3,random,kmeans,0.984222238451249,1914443.69319095
60,1000,1000,0.05,3,random,kmeans,0.989807495902466,1999924.62963763
61,1000,1000,0.05,3,random,kmeans,0.97758119120853,1941837.00411664
62,1000,1000,0.05,3,random,kmeans,0.987275714450086,2001095.72971199
63,1000,1000,0.05,3,random,kmeans,0.989957815261397,2060613.49022509
64,1000,1000,0.05,3,random,kmeans,0.987240480460818,1963194.08385025
65,1000,1000,0.05,3,random,kmeans,0.990276775687496,1978494.71329577
66,1000,1000,0.05,3,random,kmeans,0.993667583973876,1968114.72596127
67,1000,1000,0.05,3,random,kmeans,0.977998154281367,1949316.93188639
68,1000,1000,0.05,3,random,kmeans,0.987643765754196,2023114.51035214
69,1000,1000,0.05,3,random,kmeans,0.986893912162106,1972265.19087894
70,1000,1000,0.05,3,random,kmeans,0.989933330606851,2018119.56216655
71,1000,1000,0.05,3,random,kmeans,0.983932759425326,2025020.6269119
72,1000,1000,0.05,3,random,kmeans,0.977928662576339,1950598.53220893
73,1000,1000,0.05,3,random,kmeans,0.990793462907914,1996553.96980331
74,1000,1000,0.05,3,random,kmeans,1,1927824.87663705
75,1000,1000,0.05,3,random,kmeans,0.986345285165489,2096230.94284639
76,1000,1000,0.05,3,random,kmeans,0.986356293420531,2010975.73031877
77,1000,1000,0.05,3,random,kmeans,0.996547690101644,1937740.80169848
78,1000,1000,0.05,3,random,kmeans,0.981143863383269,2017299.17549409
79,1000,1000,0.05,3,random,kmeans,0.993592439672822,1965659.22353429
80,1000,1000,0.05,3,random,kmeans,0.993176523885261,2020260.62012658
1,1000,1000,0.1,3,random,kmeans,1,1946676.2393765
2,1000,1000,0.1,3,random,kmeans,0.993248732787746,1959793.92310119
3,1000,1000,0.1,3,random,kmeans,0.983438054656871,2007735.71001236
4,1000,1000,0.1,3,random,kmeans,0.993629303402181,1900296.05868575
5,1000,1000,0.1,3,random,kmeans,0.987252441932966,1918665.14547346
6,1000,1000,0.1,3,random,kmeans,0.981444153422083,1921900.88130505
7,1000,1000,0.1,3,random,kmeans,0.986874390013272,1950455.80590052
8,1000,1000,0.1,3,random,kmeans,0.985497472319885,2011345.94562555
