"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
7,1e+05,1000,0.1,12,random,kmeans,0.785936458885668,204415741.61106,4,0
8,1e+05,1000,0.1,12,random,kmeans,0.723649294687027,229049306.793889,3,0
9,1e+05,1000,0.1,12,random,kmeans,0.724801574769098,229759001.044964,3,0
10,1e+05,1000,0.1,12,random,kmeans,0.72356570144521,227232907.649468,3,0
1,1e+05,1000,0.1,13,random,kmeans,0.814554361408311,195980999.432042,4,0
2,1e+05,1000,0.1,13,random,kmeans,0.770596611199117,202417353.420296,3,0
3,1e+05,1000,0.1,13,random,kmeans,0.781525405798207,211694495.648044,4,0
4,1e+05,1000,0.1,13,random,kmeans,0.751771972248166,226572244.105485,3,0
5,1e+05,1000,0.1,13,random,kmeans,0.77081152445205,205177939.18065,4,0
6,1e+05,1000,0.1,13,random,kmeans,0.769672601172684,206951038.348851,3,0
7,1e+05,1000,0.1,13,random,kmeans,0.799280439988998,205148625.755915,4,0
8,1e+05,1000,0.1,13,random,kmeans,0.817562757916982,191211296.243368,4,0
9,1e+05,1000,0.1,13,random,kmeans,0.764041754296521,226254422.357029,3,0
10,1e+05,1000,0.1,13,random,kmeans,0.769855215933085,201850620.281766,3,0
1,1e+05,1000,0.1,14,random,kmeans,0.852164332238505,184198623.881047,3,0
2,1e+05,1000,0.1,14,random,kmeans,0.738708469611908,205023344.187898,4,0
3,1e+05,1000,0.1,14,random,kmeans,0.761476511427944,202448051.249768,4,0
4,1e+05,1000,0.1,14,random,kmeans,0.81494950536194,198254901.524019,5,0
5,1e+05,1000,0.1,14,random,kmeans,0.794641023303404,207539545.3001,4,0
6,1e+05,1000,0.1,14,random,kmeans,0.788589355876779,210727217.994209,4,0
7,1e+05,1000,0.1,14,random,kmeans,0.80985571983768,187045718.210915,3,0
8,1e+05,1000,0.1,14,random,kmeans,0.77953902075134,214222891.011595,3,0
9,1e+05,1000,0.1,14,random,kmeans,0.712502557981198,211455084.911288,3,0
10,1e+05,1000,0.1,14,random,kmeans,0.750345094055413,200258297.721059,3,0
1,1e+05,1000,0.1,15,random,kmeans,0.776224037272593,185335248.768614,3,0
2,1e+05,1000,0.1,15,random,kmeans,0.742414139418179,206379770.025557,6,0
3,1e+05,1000,0.1,15,random,kmeans,0.796383680127746,197316242.085152,3,0
4,1e+05,1000,0.1,15,random,kmeans,0.791034396701711,186423795.235521,4,0
5,1e+05,1000,0.1,15,random,kmeans,0.835238433036194,177121855.243578,3,0
6,1e+05,1000,0.1,15,random,kmeans,0.836119572604155,177627615.463246,4,0
