B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
2,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,0.414753099,734815034.2,34,NA
3,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,0.414224013,729728324.8,17,NA
4,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,0.420863143,770530145.3,36,NA
5,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,0.420907304,710984574.8,31,NA
6,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,0.411072785,739813851.1,22,NA
7,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,0.420005531,744131840.7,25,NA
8,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,0.421314331,701324796.2,37,NA
9,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,0.419870262,772769788.3,36,NA
10,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,0.422639138,757672128.5,21,NA
1,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,0.46251552,555186617.7,17,NA
2,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,0.462268182,558946159,20,NA
3,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,0.462229343,546989357.6,24,NA
4,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,0.462248181,544920604.2,25,NA
5,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,0.463370416,558479196.2,41,NA
6,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,0.463830169,524489785.5,21,NA
7,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,0.463669013,534815041.4,17,NA
8,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,0.460968486,548861933.4,38,NA
9,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,0.463576596,540916798.3,30,NA
10,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,0.501952125,593076121.6,48,NA
1,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,0.557688853,396070206.1,23,NA
2,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,0.521809421,534460318.7,21,NA
3,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,0.555920088,417620231.7,37,NA
4,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,0.556746914,400860439.8,23,NA
5,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,0.555488801,395846182.9,32,NA
6,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,0.556395513,393628889.6,15,NA
7,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,0.557608827,409911195.6,14,NA
8,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,0.554324285,384713073.6,23,NA
9,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,0.555910985,400321777.1,40,NA
10,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,0.556705227,410369885.7,18,NA
1,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,0.583922348,344162008.1,15,NA
2,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,0.611185241,356881313.3,27,NA
3,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,0.611528307,363661793.8,29,NA
4,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,0.582916837,338426837.3,23,NA
