B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
3,1.00E+05,1000,0.2,6,random,kmeans,0.462297204,548916540.1,4,0
4,1.00E+05,1000,0.2,6,random,kmeans,0.462969931,577200199.3,3,0
5,1.00E+05,1000,0.2,6,random,kmeans,0.461481708,557158523.9,4,0
6,1.00E+05,1000,0.2,6,random,kmeans,0.46249118,556321718,5,0
7,1.00E+05,1000,0.2,6,random,kmeans,0.461816595,577038876.8,4,0
8,1.00E+05,1000,0.2,6,random,kmeans,0.46223616,548499675.5,3,0
9,1.00E+05,1000,0.2,6,random,kmeans,0.464521888,560238030.2,4,0
10,1.00E+05,1000,0.2,6,random,kmeans,0.460995195,554588363.6,4,0
1,1.00E+05,1000,0.2,7,random,kmeans,0.526494247,520037189.5,6,0
2,1.00E+05,1000,0.2,7,random,kmeans,0.555676508,390315161.1,3,0
3,1.00E+05,1000,0.2,7,random,kmeans,0.557149777,400956880.7,4,0
4,1.00E+05,1000,0.2,7,random,kmeans,0.554886663,392129005.3,2,0
5,1.00E+05,1000,0.2,7,random,kmeans,0.555535531,400423698,3,0
6,1.00E+05,1000,0.2,7,random,kmeans,0.555245873,410258804.4,4,0
7,1.00E+05,1000,0.2,7,random,kmeans,0.555127334,380444877,3,0
8,1.00E+05,1000,0.2,7,random,kmeans,0.55672659,399299095.5,3,0
9,1.00E+05,1000,0.2,7,random,kmeans,0.554982046,410462574.2,3,0
10,1.00E+05,1000,0.2,7,random,kmeans,0.547201683,476481212.2,4,0
1,1.00E+05,1000,0.2,8,random,kmeans,0.582555391,328709729.7,3,0
2,1.00E+05,1000,0.2,8,random,kmeans,0.582429348,335520073.1,3,0
3,1.00E+05,1000,0.2,8,random,kmeans,0.567693123,372030285.7,4,0
4,1.00E+05,1000,0.2,8,random,kmeans,0.583369224,334279991.5,3,0
5,1.00E+05,1000,0.2,8,random,kmeans,0.583859737,334605895,4,0
6,1.00E+05,1000,0.2,8,random,kmeans,0.600516202,375024916.8,3,0
7,1.00E+05,1000,0.2,8,random,kmeans,0.582593487,339312265.9,3,0
8,1.00E+05,1000,0.2,8,random,kmeans,0.610808915,350549717.9,4,0
9,1.00E+05,1000,0.2,8,random,kmeans,0.610394703,370880371.6,4,0
10,1.00E+05,1000,0.2,8,random,kmeans,0.610852215,364841122.8,3,0
1,1.00E+05,1000,0.2,9,random,kmeans,0.642360173,299504338.8,3,0
2,1.00E+05,1000,0.2,9,random,kmeans,0.643799911,296091662.4,3,0
3,1.00E+05,1000,0.2,9,random,kmeans,0.645261672,300796686.5,3,0
4,1.00E+05,1000,0.2,9,random,kmeans,0.642455921,297408935.4,3,0
5,1.00E+05,1000,0.2,9,random,kmeans,0.645463316,308410825.4,3,0
6,1.00E+05,1000,0.2,9,random,kmeans,0.645370208,302163954.5,3,0
7,1.00E+05,1000,0.2,9,random,kmeans,0.643222401,295190515.2,3,0
8,1.00E+05,1000,0.2,9,random,kmeans,0.640852894,302972936.2,4,0
9,1.00E+05,1000,0.2,9,random,kmeans,0.629144788,303820145.7,3,0
10,1.00E+05,1000,0.2,9,random,kmeans,0.631569947,313579207.9,3,0
1,1.00E+05,1000,0.2,10,random,kmeans,0.700800622,268970202.1,3,0
2,1.00E+05,1000,0.2,10,random,kmeans,0.624937554,282104757.6,3,0
3,1.00E+05,1000,0.2,10,random,kmeans,0.701526304,271825276,3,0
4,1.00E+05,1000,0.2,10,random,kmeans,0.677522513,268780663.9,4,0
5,1.00E+05,1000,0.2,10,random,kmeans,0.703026833,270300959.5,3,0
6,1.00E+05,1000,0.2,10,random,kmeans,0.626534546,304320889,4,0
7,1.00E+05,1000,0.2,10,random,kmeans,0.675934658,261841057.9,3,0
8,1.00E+05,1000,0.2,10,random,kmeans,0.675920617,272366617.6,4,0
9,1.00E+05,1000,0.2,10,random,kmeans,0.701365473,268111587.1,3,0
10,1.00E+05,1000,0.2,10,random,kmeans,0.701544139,262667116.4,3,0
1,1.00E+05,1000,0.2,11,random,kmeans,0.744121291,238770526.1,4,0
2,1.00E+05,1000,0.2,11,random,kmeans,0.741441409,238258016.4,3,0
3,1.00E+05,1000,0.2,11,random,kmeans,0.741189713,241504204.8,5,0
4,1.00E+05,1000,0.2,11,random,kmeans,0.740944085,240046735.5,3,0
5,1.00E+05,1000,0.2,11,random,kmeans,0.722593506,253565308.2,3,0
6,1.00E+05,1000,0.2,11,random,kmeans,0.692315266,266020858.5,5,0
7,1.00E+05,1000,0.2,11,random,kmeans,0.684749562,259301126.5,3,0
8,1.00E+05,1000,0.2,11,random,kmeans,0.687361117,257935589.1,3,0
9,1.00E+05,1000,0.2,11,random,kmeans,0.70377443,254714951.4,3,0
10,1.00E+05,1000,0.2,11,random,kmeans,0.716537788,242802255.2,4,0
1,1.00E+05,1000,0.2,12,random,kmeans,0.770597658,229098085.2,3,0
2,1.00E+05,1000,0.2,12,random,kmeans,0.766645034,215664043.1,3,0
3,1.00E+05,1000,0.2,12,random,kmeans,0.763191249,218303067.5,3,0
4,1.00E+05,1000,0.2,12,random,kmeans,0.770728379,230378586.5,3,0
5,1.00E+05,1000,0.2,12,random,kmeans,0.737676461,227242882.5,3,0
6,1.00E+05,1000,0.2,12,random,kmeans,0.76687951,225517069.6,4,0
7,1.00E+05,1000,0.2,12,random,kmeans,0.786451401,216915955.9,3,0
8,1.00E+05,1000,0.2,12,random,kmeans,0.789472957,210130686,3,0
9,1.00E+05,1000,0.2,12,random,kmeans,0.766814607,232349693.2,3,0
10,1.00E+05,1000,0.2,12,random,kmeans,0.734159483,232951552.8,3,0
1,1.00E+05,1000,0.2,13,random,kmeans,0.758893477,214800311.2,4,0
2,1.00E+05,1000,0.2,13,random,kmeans,0.779964431,201505210.7,4,0
3,1.00E+05,1000,0.2,13,random,kmeans,0.796868929,205392176.2,3,0
4,1.00E+05,1000,0.2,13,random,kmeans,0.751335221,210460613.6,3,0
5,1.00E+05,1000,0.2,13,random,kmeans,0.709832465,240016261.4,5,0
6,1.00E+05,1000,0.2,13,random,kmeans,0.7592212,220365895.9,3,0
7,1.00E+05,1000,0.2,13,random,kmeans,0.813889433,189091437.6,3,0
8,1.00E+05,1000,0.2,13,random,kmeans,0.721401547,214982775.5,3,0
9,1.00E+05,1000,0.2,13,random,kmeans,0.767009046,207321525.5,3,0
10,1.00E+05,1000,0.2,13,random,kmeans,0.815095621,202256014.2,4,0
1,1.00E+05,1000,0.2,14,random,kmeans,0.778994678,210439753.9,4,0
2,1.00E+05,1000,0.2,14,random,kmeans,0.796836579,191075228.9,3,0
3,1.00E+05,1000,0.2,14,random,kmeans,0.730036586,214164710.9,4,0
