"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS","iterations","fault"
3,1e+05,1000,0.1,7,random,hdf5,0.504445866116198,506224373.282279,23,NA
4,1e+05,1000,0.1,7,random,hdf5,0.556468712199508,408915353.716814,20,NA
5,1e+05,1000,0.1,7,random,hdf5,0.556856149775036,417183614.311969,26,NA
6,1e+05,1000,0.1,7,random,hdf5,0.555698931704508,385685407.77361,15,NA
7,1e+05,1000,0.1,7,random,hdf5,0.55514451162492,400208923.297786,14,NA
8,1e+05,1000,0.1,7,random,hdf5,0.555989431781685,404764464.429976,18,NA
9,1e+05,1000,0.1,7,random,hdf5,0.55684950362191,394479021.279115,27,NA
10,1e+05,1000,0.1,7,random,hdf5,0.555093865143668,400141596.682627,27,NA
1,1e+05,1000,0.1,8,random,hdf5,0.58296693039467,328182336.241121,23,NA
2,1e+05,1000,0.1,8,random,hdf5,0.611639257726434,367054068.364239,27,NA
3,1e+05,1000,0.1,8,random,hdf5,0.609878447630088,362965968.7939,24,NA
4,1e+05,1000,0.1,8,random,hdf5,0.581950667238864,361099984.389109,24,NA
5,1e+05,1000,0.1,8,random,hdf5,0.582962214367412,339923175.75132,19,NA
6,1e+05,1000,0.1,8,random,hdf5,0.583727815656608,340441617.102506,24,NA
7,1e+05,1000,0.1,8,random,hdf5,0.610510359117806,359588340.776869,17,NA
8,1e+05,1000,0.1,8,random,hdf5,0.584990715773695,325213558.558015,15,NA
9,1e+05,1000,0.1,8,random,hdf5,0.584026701510511,331337421.310105,37,NA
10,1e+05,1000,0.1,8,random,hdf5,0.584083193952785,375598200.874108,24,NA
1,1e+05,1000,0.1,9,random,hdf5,0.632879504656142,301938936.149717,23,NA
2,1e+05,1000,0.1,9,random,hdf5,0.643574687240491,305442692.355018,39,NA
3,1e+05,1000,0.1,9,random,hdf5,0.642743874657291,299138520.615256,28,NA
4,1e+05,1000,0.1,9,random,hdf5,0.642850752623449,298045156.452176,13,NA
5,1e+05,1000,0.1,9,random,hdf5,0.614246473103794,344820638.39564,25,NA
6,1e+05,1000,0.1,9,random,hdf5,0.632716861650966,331492242.025466,37,NA
7,1e+05,1000,0.1,9,random,hdf5,0.644465472249707,298234326.491441,32,NA
