B,observations,genes,batch_size,k,initializer,method,ARI,WCSS,iterations,fault
2,25000,1000,500,6,kmeans++,kmeans,0.462766154,141485200.4,4,0
3,25000,1000,500,6,kmeans++,kmeans,0.462021303,140457797.3,4,0
4,25000,1000,500,6,kmeans++,kmeans,0.459895901,137960873.6,2,0
5,25000,1000,500,6,kmeans++,kmeans,0.49622484,153267359.9,4,0
6,25000,1000,500,6,kmeans++,kmeans,0.464837172,135230801.5,3,0
7,25000,1000,500,6,kmeans++,kmeans,0.464387394,135901591,3,0
8,25000,1000,500,6,kmeans++,kmeans,0.46007227,132847193.7,3,0
9,25000,1000,500,6,kmeans++,kmeans,0.462325614,144030005.7,3,0
10,25000,1000,500,6,kmeans++,kmeans,0.463927242,141803538.2,3,0
1,25000,1000,500,7,kmeans++,kmeans,0.556947312,101137214,3,0
2,25000,1000,500,7,kmeans++,kmeans,0.554077998,98767242.62,3,0
3,25000,1000,500,7,kmeans++,kmeans,0.559965745,95614221.84,3,0
4,25000,1000,500,7,kmeans++,kmeans,0.557096554,96024460.04,3,0
5,25000,1000,500,7,kmeans++,kmeans,0.524488846,131354340.2,4,0
6,25000,1000,500,7,kmeans++,kmeans,0.558477705,101505267.2,3,0
7,25000,1000,500,7,kmeans++,kmeans,0.55747913,99902179.18,3,0
8,25000,1000,500,7,kmeans++,kmeans,0.525661186,125278223.7,3,0
9,25000,1000,500,7,kmeans++,kmeans,0.551323951,94279294.24,2,0
10,25000,1000,500,7,kmeans++,kmeans,0.556940331,99418435.56,2,0
1,25000,1000,500,8,kmeans++,kmeans,0.61144813,91352069.28,3,0
2,25000,1000,500,8,kmeans++,kmeans,0.582609483,83226855.36,3,0
3,25000,1000,500,8,kmeans++,kmeans,0.585320017,91714862.6,3,0
4,25000,1000,500,8,kmeans++,kmeans,0.523152861,116110783.2,4,0
5,25000,1000,500,8,kmeans++,kmeans,0.582069183,85081374.89,3,0
6,25000,1000,500,8,kmeans++,kmeans,0.581228273,84182629.01,3,0
7,25000,1000,500,8,kmeans++,kmeans,0.585258442,84151836.53,3,0
8,25000,1000,500,8,kmeans++,kmeans,0.586762955,82090796.79,3,0
9,25000,1000,500,8,kmeans++,kmeans,0.581498112,82999238.54,3,0
10,25000,1000,500,8,kmeans++,kmeans,0.584532859,84171702.44,3,0
1,25000,1000,500,9,kmeans++,kmeans,0.644077898,74783324.3,3,0
2,25000,1000,500,9,kmeans++,kmeans,0.643954257,76592607.33,3,0
3,25000,1000,500,9,kmeans++,kmeans,0.642068622,77863474.29,4,0
4,25000,1000,500,9,kmeans++,kmeans,0.61556604,77672406.7,3,0
5,25000,1000,500,9,kmeans++,kmeans,0.644076122,73876392.76,3,0
6,25000,1000,500,9,kmeans++,kmeans,0.635689188,72667194.87,3,0
7,25000,1000,500,9,kmeans++,kmeans,0.596270733,76109114.45,3,0
8,25000,1000,500,9,kmeans++,kmeans,0.644343402,75682260.16,3,0
9,25000,1000,500,9,kmeans++,kmeans,0.630915603,75841047.55,3,0
10,25000,1000,500,9,kmeans++,kmeans,0.631092307,73321092.63,3,0
1,25000,1000,500,10,kmeans++,kmeans,0.677630808,68166104.43,3,0
2,25000,1000,500,10,kmeans++,kmeans,0.682600585,68167361.17,4,0
3,25000,1000,500,10,kmeans++,kmeans,0.62810131,74602280.99,4,0
4,25000,1000,500,10,kmeans++,kmeans,0.701849888,66787422.92,5,0
5,25000,1000,500,10,kmeans++,kmeans,0.70177057,68043432.13,3,0
6,25000,1000,500,10,kmeans++,kmeans,0.700425875,69015596.44,2,0
7,25000,1000,500,10,kmeans++,kmeans,0.705217758,66661270.75,3,0
8,25000,1000,500,10,kmeans++,kmeans,0.678786453,69875910.8,3,0
9,25000,1000,500,10,kmeans++,kmeans,0.702438561,67180719.67,4,0
10,25000,1000,500,10,kmeans++,kmeans,0.699093672,66860302.82,3,0
1,25000,1000,500,11,kmeans++,kmeans,0.740874218,61965603.21,3,0
2,25000,1000,500,11,kmeans++,kmeans,0.710499468,61355313.36,3,0
3,25000,1000,500,11,kmeans++,kmeans,0.74169095,58700838.48,3,0
4,25000,1000,500,11,kmeans++,kmeans,0.704175044,59824731.53,4,0
5,25000,1000,500,11,kmeans++,kmeans,0.72197518,63168716.38,3,0
6,25000,1000,500,11,kmeans++,kmeans,0.743454643,59819172.45,2,0
7,25000,1000,500,11,kmeans++,kmeans,0.696611932,62834727.79,2,0
8,25000,1000,500,11,kmeans++,kmeans,0.689867727,66658695.1,3,0
9,25000,1000,500,11,kmeans++,kmeans,0.741169606,58361571.65,3,0
10,25000,1000,500,11,kmeans++,kmeans,0.729034866,64893985.02,3,0
1,25000,1000,500,12,kmeans++,kmeans,0.787686081,52009414.75,4,0
2,25000,1000,500,12,kmeans++,kmeans,0.740457067,54574488.54,4,0
3,25000,1000,500,12,kmeans++,kmeans,0.724248544,58777249.97,2,0
4,25000,1000,500,12,kmeans++,kmeans,0.72403486,55290552.93,3,0
5,25000,1000,500,12,kmeans++,kmeans,0.787093115,54291984.65,3,0
6,25000,1000,500,12,kmeans++,kmeans,0.732189063,59400425.29,3,0
7,25000,1000,500,12,kmeans++,kmeans,0.677829566,62281522.07,3,0
8,25000,1000,500,12,kmeans++,kmeans,0.696169006,59878609.18,4,0
9,25000,1000,500,12,kmeans++,kmeans,0.784138395,54062832.38,3,0
10,25000,1000,500,12,kmeans++,kmeans,0.771210304,58365772.86,4,0
1,25000,1000,500,13,kmeans++,kmeans,0.817117306,47816875.85,3,0
2,25000,1000,500,13,kmeans++,kmeans,0.754398377,58665287.52,3,0
