B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time,max_iters,num_init
3,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,62.035,1.883,66.125,10,1
4,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,61.873,1.637,64.891,10,1
5,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,60.032,1.926,62.346,10,1
6,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,61.162,1.884,63.643,10,1
7,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,62.216,1.734,64.228,10,1
8,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,60.928,1.473,63.771,10,1
9,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,62.627,1.606,65.826,10,1
10,1.00E+05,1000,0.2,4,kmeans++,mbkmeans,59.205,1.636,61.347,10,1
1,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,66.499,1.819,68.86,10,1
2,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,70.91,1.73,74.052,10,1
3,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,69.094,1.789,71.532,10,1
4,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,69.717,1.653,72.993,10,1
5,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,69.858,1.929,73.163,10,1
6,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,68.951,1.679,71.594,10,1
7,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,67.939,1.579,69.619,10,1
8,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,70.496,1.688,73.044,10,1
9,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,69.482,1.681,72.34,10,1
10,1.00E+05,1000,0.2,5,kmeans++,mbkmeans,69.364,1.881,72.261,10,1
1,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,78.84,1.818,82.884,10,1
2,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,76.959,1.653,79.596,10,1
3,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,80.501,2.08,83.285,10,1
4,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,79.445,1.686,82.197,10,1
5,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,76.408,1.607,78.634,10,1
6,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,75.219,1.572,77.353,10,1
7,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,82.942,1.792,85.983,10,1
8,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,80.443,1.987,83.585,10,1
9,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,79.433,1.712,82.258,10,1
10,1.00E+05,1000,0.2,6,kmeans++,mbkmeans,78.172,1.813,81.104,10,1
1,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,89.577,1.76,92.664,10,1
2,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,84.899,1.799,88.014,10,1
3,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,85.051,1.648,88.144,10,1
4,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,84.042,1.562,86.169,10,1
5,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,86.17,1.731,88.356,10,1
6,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,85.89,1.728,88.539,10,1
7,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,84.288,1.484,85.921,10,1
8,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,87.788,1.829,90.179,10,1
9,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,87.806,1.927,91.22,10,1
10,1.00E+05,1000,0.2,7,kmeans++,mbkmeans,83.376,1.628,85.899,10,1
1,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,90.486,1.792,93.455,10,1
2,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,90.971,1.869,93.67,10,1
3,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,89.097,1.94,91.833,10,1
4,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,93.094,1.738,95.579,10,1
5,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,92.068,1.669,94.086,10,1
6,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,94.533,1.855,98.219,10,1
7,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,96.9,1.69,99.205,10,1
8,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,93.136,1.909,95.627,10,1
9,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,93.078,1.754,95.386,10,1
10,1.00E+05,1000,0.2,8,kmeans++,mbkmeans,91.27,1.77,93.72,10,1
1,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,109.52,1.726,112.302,10,1
2,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,102.531,1.557,107.681,10,1
3,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,101.141,1.799,105.247,10,1
4,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,101.639,2.627,105.668,10,1
5,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,99.577,1.818,102.661,10,1
6,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,101.151,1.674,103.53,10,1
7,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,101.336,1.614,105.145,10,1
8,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,99.282,1.6,101.005,10,1
9,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,111.054,1.698,113.876,10,1
10,1.00E+05,1000,0.2,9,kmeans++,mbkmeans,102.3,1.504,106.903,10,1
1,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,109.738,1.683,113.748,10,1
2,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,114.611,1.701,118.366,10,1
3,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,107.882,1.879,112.384,10,1
4,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,115.788,1.766,122.653,10,1
5,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,108.675,1.65,112.388,10,1
6,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,106.903,1.593,111.664,10,1
7,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,111.034,1.58,117.586,10,1
8,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,111.235,1.492,113.719,10,1
9,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,107.529,1.438,111.96,10,1
10,1.00E+05,1000,0.2,10,kmeans++,mbkmeans,110.742,1.779,114.156,10,1
1,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,116.955,2.038,121.93,10,1
2,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,119.814,1.621,123.017,10,1
3,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,119.599,1.776,123.826,10,1
4,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,117.688,1.69,124.247,10,1
5,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,118.474,1.818,122.466,10,1
6,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,117.514,1.638,120.649,10,1
7,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,118.632,1.74,123.372,10,1
8,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,116.731,1.57,120.561,10,1
9,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,118.651,1.681,122.447,10,1
10,1.00E+05,1000,0.2,11,kmeans++,mbkmeans,116.569,1.511,121.672,10,1
1,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,125.761,2.035,128.627,10,1
2,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,126.516,1.666,129.402,10,1
3,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,130.903,1.896,135.127,10,1
4,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,127.577,1.938,130.543,10,1
5,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,124.236,1.699,127.436,10,1
6,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,124.102,1.562,128.309,10,1
7,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,121.613,1.583,123.721,10,1
8,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,130.14,1.864,133.798,10,1
9,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,121.912,1.398,124.544,10,1
10,1.00E+05,1000,0.2,12,kmeans++,mbkmeans,123.848,1.75,126.654,10,1
1,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,141.077,1.734,148.771,10,1
2,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,134.923,1.822,138.819,10,1
3,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,134.462,1.752,141.653,10,1
4,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,133.439,1.541,140.154,10,1
5,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,134.269,1.527,140.116,10,1
6,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,140.427,1.642,148.462,10,1
7,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,135.166,1.628,138.62,10,1
8,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,136.133,1.878,142.031,10,1
9,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,136.309,1.872,141.109,10,1
10,1.00E+05,1000,0.2,13,kmeans++,mbkmeans,131.539,1.884,135.254,10,1
1,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,129.641,1.683,131.561,10,1
2,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,138.004,1.556,139.97,10,1
3,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,139.41,1.733,141.322,10,1
4,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,132.929,1.702,134.726,10,1
5,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,135.326,1.562,137.171,10,1
6,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,134.85,1.66,136.75,10,1
7,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,138.694,1.793,140.624,10,1
8,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,136.379,1.678,138.107,10,1
9,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,135.901,1.639,138.12,10,1
10,1.00E+05,1000,0.2,14,kmeans++,mbkmeans,131.46,1.887,133.945,10,1
1,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,140.446,1.547,142.118,10,1
2,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,143.666,1.72,146.254,10,1
3,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,150.755,2.006,153.082,10,1
4,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,138.23,1.816,140.637,10,1
5,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,142.607,1.679,145.055,10,1
6,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,141.786,1.436,143.792,10,1
7,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,142.747,1.7,145.431,10,1
8,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,149,2.048,151.247,10,1
9,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,140.45,1.653,142.578,10,1
10,1.00E+05,1000,0.2,15,kmeans++,mbkmeans,142.985,1.694,146.079,10,1
1,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,145.634,1.54,147.386,10,1
2,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,152.891,1.705,155.625,10,1
3,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,153.348,1.825,155.267,10,1
4,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,146.15,1.678,147.865,10,1
5,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,144.015,1.414,145.975,10,1
6,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,151.719,1.617,154.405,10,1
7,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,151.415,1.453,152.987,10,1
8,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,145.889,1.504,147.65,10,1
9,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,139.579,1.57,141.474,10,1
10,1.00E+05,1000,0.2,16,kmeans++,mbkmeans,159.561,1.709,162.617,10,1
1,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,166.568,1.553,168.609,10,1
2,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,160.884,1.662,162.819,10,1
3,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,162.053,1.757,164.357,10,1
4,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,163.723,1.631,165.547,10,1
5,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,152.683,1.668,154.635,10,1
6,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,163.518,1.614,165.47,10,1
7,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,159.189,1.611,161.054,10,1
8,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,161.921,1.803,163.985,10,1
9,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,157.401,1.706,159.45,10,1
10,1.00E+05,1000,0.2,17,kmeans++,mbkmeans,161.456,1.755,163.551,10,1
1,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,173.122,1.86,178.21,10,1
2,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,177.46,1.743,181.389,10,1
3,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,177.222,1.838,184.117,10,1
4,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,173.538,1.693,180.071,10,1
5,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,181.157,1.749,187.701,10,1
6,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,175.584,1.655,181.989,10,1
7,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,167.871,1.525,172.4,10,1
8,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,178.22,1.684,183.934,10,1
9,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,175.725,1.999,181.776,10,1
10,1.00E+05,1000,0.2,18,kmeans++,mbkmeans,178.236,1.87,183.559,10,1
1,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,185.265,1.465,193.767,10,1
2,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,184.503,1.781,190.094,10,1
3,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,191.557,2.026,199.495,10,1
4,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,185.081,1.937,192.931,10,1
5,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,191.45,2.37,200.152,10,1
6,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,186.411,1.491,190.528,10,1
7,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,186.532,1.903,193.453,10,1
8,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,188.444,1.757,195.557,10,1
9,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,182.155,1.64,187.374,10,1
10,1.00E+05,1000,0.2,19,kmeans++,mbkmeans,184.317,1.862,194.098,10,1
1,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,194.731,1.825,201.919,10,1
2,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,191.254,1.806,197.076,10,1
3,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,206.515,2.17,212.618,10,1
4,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,195.134,1.808,202.028,10,1
5,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,189.147,1.639,193.936,10,1
6,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,199.778,2.163,206.36,10,1
7,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,200.672,1.837,208.031,10,1
8,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,189.659,1.78,195.197,10,1
9,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,193.964,1.583,199.788,10,1
10,1.00E+05,1000,0.2,20,kmeans++,mbkmeans,195.418,1.737,201.869,10,1
