"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
29,500,1000,1000,3,kmeans++,kmeans,0.981128825861715,1023098.55732976,2,0
30,500,1000,1000,3,kmeans++,kmeans,0.986581070076303,1005041.4469149,2,0
31,500,1000,1000,3,kmeans++,kmeans,0.987161282061553,963743.972158798,2,0
32,500,1000,1000,3,kmeans++,kmeans,0.975625715038566,986358.877966613,2,0
33,500,1000,1000,3,kmeans++,kmeans,1,992891.773527986,2,0
34,500,1000,1000,3,kmeans++,kmeans,0.987302684952951,956306.143339351,2,0
35,500,1000,1000,3,kmeans++,kmeans,0.993309061145151,966743.29629819,2,0
36,500,1000,1000,3,kmeans++,kmeans,0.980490198021585,979155.872060284,3,0
37,500,1000,1000,3,kmeans++,kmeans,0.993017583329775,994166.577062933,2,0
38,500,1000,1000,3,kmeans++,kmeans,0.993438613134093,943399.006140823,2,0
39,500,1000,1000,3,kmeans++,kmeans,0.974913721565271,935490.121000785,3,0
40,500,1000,1000,3,kmeans++,kmeans,0.988405939326293,998936.634987651,2,0
41,500,1000,1000,3,kmeans++,kmeans,0.993202648558924,1047812.29040595,2,0
42,500,1000,1000,3,kmeans++,kmeans,1,961892.683284934,2,0
