B,observations,genes,abs_batch,k,initializer,method,ARI,WCSS,iterations,fault
32,500,1000,500,3,random,mbkmeans,1,979420.6859,3,NA
33,500,1000,500,3,random,mbkmeans,0.988279113,1017634.262,4,NA
34,500,1000,500,3,random,mbkmeans,0.981573007,1018106.489,4,NA
35,500,1000,500,3,random,mbkmeans,0.987157649,954159.9041,3,NA
36,500,1000,500,3,random,mbkmeans,0.993349201,948563.084,3,NA
37,500,1000,500,3,random,mbkmeans,0.993144943,960286.8198,5,NA
38,500,1000,500,3,random,mbkmeans,1,938748.8598,3,NA
39,500,1000,500,3,random,mbkmeans,0.979461657,1010379.084,3,NA
40,500,1000,500,3,random,mbkmeans,1,1065927.482,3,NA
41,500,1000,500,3,random,mbkmeans,0.993939187,971431.853,4,NA
42,500,1000,500,3,random,mbkmeans,0.987179558,1002696.971,3,NA
43,500,1000,500,3,random,mbkmeans,0.981645856,1027630.776,4,NA
44,500,1000,500,3,random,mbkmeans,0.973644028,975039.2182,4,NA
45,500,1000,500,3,random,mbkmeans,0.987161618,961167.2576,4,NA
46,500,1000,500,3,random,mbkmeans,0.993015818,955186.8119,4,NA
47,500,1000,500,3,random,mbkmeans,0.993233585,946711.8027,2,NA
48,500,1000,500,3,random,mbkmeans,0.993061833,1017203.867,3,NA
49,500,1000,500,3,random,mbkmeans,0.986200436,994004.2726,3,NA
50,500,1000,500,3,random,mbkmeans,0.988433736,1042837.901,4,NA
1,2000,1000,10,3,random,mbkmeans,0.98979457,5802228.319,15,NA
2,2000,1000,10,3,random,mbkmeans,0.990707371,4817017.65,23,NA
3,2000,1000,10,3,random,mbkmeans,0.982211093,5364048.97,12,NA
4,2000,1000,10,3,random,mbkmeans,0.979470663,5911716.067,27,NA
5,2000,1000,10,3,random,mbkmeans,0.992384007,4960794.896,17,NA
6,2000,1000,10,3,random,mbkmeans,0.983648019,5510877.714,28,NA
7,2000,1000,10,3,random,mbkmeans,0.985149967,5447919.665,17,NA
8,2000,1000,10,3,random,mbkmeans,0.993632329,5166423.741,28,NA
9,2000,1000,10,3,random,mbkmeans,0.990620366,4834295.585,33,NA
10,2000,1000,10,3,random,mbkmeans,0.979040205,5193278.56,13,NA
11,2000,1000,10,3,random,mbkmeans,0.989853042,4695157.586,13,NA
12,2000,1000,10,3,random,mbkmeans,0.940142102,7186931.89,15,NA
13,2000,1000,10,3,random,mbkmeans,0.972863283,6058206.206,12,NA
14,2000,1000,10,3,random,mbkmeans,0.978716716,5502038.353,18,NA
15,2000,1000,10,3,random,mbkmeans,0.966845864,5570676.692,26,NA
16,2000,1000,10,3,random,mbkmeans,0.98034077,4747501.658,25,NA
17,2000,1000,10,3,random,mbkmeans,0.980897271,6112171.962,26,NA
18,2000,1000,10,3,random,mbkmeans,0.995105026,4567254.456,11,NA
19,2000,1000,10,3,random,mbkmeans,0.987258559,5383957.74,20,NA
20,2000,1000,10,3,random,mbkmeans,0.994042568,4950381.602,25,NA
21,2000,1000,10,3,random,mbkmeans,0.979424104,5258620.624,15,NA
22,2000,1000,10,3,random,mbkmeans,0.97953751,5082424.596,24,NA
23,2000,1000,10,3,random,mbkmeans,0.980432099,6170774.822,13,NA
24,2000,1000,10,3,random,mbkmeans,0.965686995,8298365.9,13,NA
25,2000,1000,10,3,random,mbkmeans,0.988762567,5020946.544,19,NA
26,2000,1000,10,3,random,mbkmeans,0.989200703,5746138.597,25,NA
27,2000,1000,10,3,random,mbkmeans,0.985253761,5396698.688,16,NA
28,2000,1000,10,3,random,mbkmeans,0.989832586,5060191.189,20,NA
29,2000,1000,10,3,random,mbkmeans,0.98582242,4846875.537,22,NA
30,2000,1000,10,3,random,mbkmeans,0.993804806,5520841.603,20,NA
31,2000,1000,10,3,random,mbkmeans,0.978629681,6059526.423,18,NA
32,2000,1000,10,3,random,mbkmeans,0.98146756,5419010.374,45,NA
33,2000,1000,10,3,random,mbkmeans,0.995124387,4679713.089,18,NA
34,2000,1000,10,3,random,mbkmeans,0.970951233,5663698.338,17,NA
35,2000,1000,10,3,random,mbkmeans,0.977388379,5750325.859,12,NA
36,2000,1000,10,3,random,mbkmeans,0.979621744,4974520.298,13,NA
37,2000,1000,10,3,random,mbkmeans,0.970492933,5847069.289,17,NA
38,2000,1000,10,3,random,mbkmeans,0.979087141,5033970.761,13,NA
39,2000,1000,10,3,random,mbkmeans,0.978778722,5004225.236,14,NA
40,2000,1000,10,3,random,mbkmeans,0.97801341,5494736.299,17,NA
41,2000,1000,10,3,random,mbkmeans,0.987084243,4772956.017,23,NA
42,2000,1000,10,3,random,mbkmeans,0.980577992,4875262.344,11,NA
43,2000,1000,10,3,random,mbkmeans,0.975157604,5712071.178,17,NA
44,2000,1000,10,3,random,mbkmeans,0.846142365,10676935.03,15,NA
45,2000,1000,10,3,random,mbkmeans,0.970995569,6011773.984,13,NA
46,2000,1000,10,3,random,mbkmeans,0.986426588,6936506.28,19,NA
47,2000,1000,10,3,random,mbkmeans,0.986338419,6363890.376,13,NA
48,2000,1000,10,3,random,mbkmeans,0.980154783,6719929.432,13,NA
49,2000,1000,10,3,random,mbkmeans,0.967559362,6014139.807,12,NA
50,2000,1000,10,3,random,mbkmeans,0.950047882,7758280.713,12,NA
1,2000,1000,35,3,random,mbkmeans,0.985422995,4707524.18,20,NA
2,2000,1000,35,3,random,mbkmeans,0.990246204,4201786.091,17,NA
3,2000,1000,35,3,random,mbkmeans,0.985434614,4243735.381,19,NA
4,2000,1000,35,3,random,mbkmeans,0.993641788,4419973.437,13,NA
5,2000,1000,35,3,random,mbkmeans,0.989143293,4476009.89,31,NA
6,2000,1000,35,3,random,mbkmeans,0.987910044,4308273.591,34,NA
7,2000,1000,35,3,random,mbkmeans,0.988546396,4500651.689,15,NA
8,2000,1000,35,3,random,mbkmeans,0.979297874,4756722.267,14,NA
9,2000,1000,35,3,random,mbkmeans,0.992565862,4306164.73,13,NA
10,2000,1000,35,3,random,mbkmeans,0.983931479,4313843.946,20,NA
11,2000,1000,35,3,random,mbkmeans,0.970732823,4959729.51,14,NA
12,2000,1000,35,3,random,mbkmeans,0.985832501,4480313.96,14,NA
13,2000,1000,35,3,random,mbkmeans,0.980292368,4307332.672,11,NA
14,2000,1000,35,3,random,mbkmeans,0.990228686,4262174.879,19,NA
15,2000,1000,35,3,random,mbkmeans,0.988275519,4728040.546,32,NA
16,2000,1000,35,3,random,mbkmeans,0.986894161,4413962.172,27,NA
17,2000,1000,35,3,random,mbkmeans,0.983381588,4317473.889,19,NA
18,2000,1000,35,3,random,mbkmeans,0.981258541,4192547.257,20,NA
19,2000,1000,35,3,random,mbkmeans,0.994947766,4694743.674,15,NA
20,2000,1000,35,3,random,mbkmeans,0.984120313,4409819.506,18,NA
21,2000,1000,35,3,random,mbkmeans,0.982109306,4588654.172,27,NA
22,2000,1000,35,3,random,mbkmeans,0.972579595,4623340.299,11,NA
23,2000,1000,35,3,random,mbkmeans,0.990466014,4340814.645,15,NA
24,2000,1000,35,3,random,mbkmeans,0.985356086,4449108.808,18,NA
25,2000,1000,35,3,random,mbkmeans,0.97153178,4768935.338,18,NA
26,2000,1000,35,3,random,mbkmeans,0.971256003,4669414.003,18,NA
27,2000,1000,35,3,random,mbkmeans,0.99341631,4674964.478,22,NA
28,2000,1000,35,3,random,mbkmeans,0.968518287,5409783.11,15,NA
29,2000,1000,35,3,random,mbkmeans,0.985832967,4465379.837,20,NA
30,2000,1000,35,3,random,mbkmeans,0.991738452,5108113.558,17,NA
31,2000,1000,35,3,random,mbkmeans,0.988586667,4466724.923,17,NA
32,2000,1000,35,3,random,mbkmeans,0.990677345,4323176.728,16,NA
33,2000,1000,35,3,random,mbkmeans,0.990918011,4451903.348,16,NA
34,2000,1000,35,3,random,mbkmeans,0.989303153,4373058.425,32,NA
35,2000,1000,35,3,random,mbkmeans,0.982015687,4309890.461,20,NA
