"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
44,500,1000,150,3,kmeans++,mbkmeans,0.981213817729095,960521.189604165,13,NA
45,500,1000,150,3,kmeans++,mbkmeans,0.988140728510068,1032046.21087356,13,NA
46,500,1000,150,3,kmeans++,mbkmeans,0.974871085772673,1075203.81893956,11,NA
47,500,1000,150,3,kmeans++,mbkmeans,0.99395817129253,964010.91514731,22,NA
48,500,1000,150,3,kmeans++,mbkmeans,1,1034456.94359645,17,NA
49,500,1000,150,3,kmeans++,mbkmeans,0.966990571467922,974012.985738144,18,NA
50,500,1000,150,3,kmeans++,mbkmeans,0.974380827736895,969218.253183787,16,NA
1,500,1000,500,3,kmeans++,mbkmeans,0.993464153312156,981137.446060664,3,NA
2,500,1000,500,3,kmeans++,mbkmeans,0.993933162138754,971853.336679057,3,NA
3,500,1000,500,3,kmeans++,mbkmeans,0.994054085411833,989930.207303455,3,NA
4,500,1000,500,3,kmeans++,mbkmeans,0.993276983834919,919656.160464139,3,NA
5,500,1000,500,3,kmeans++,mbkmeans,0.99318414473418,1000228.73958877,5,NA
6,500,1000,500,3,kmeans++,mbkmeans,1,990287.189922894,3,NA
7,500,1000,500,3,kmeans++,mbkmeans,0.987213428442579,1003888.91479602,5,NA
8,500,1000,500,3,kmeans++,mbkmeans,0.980624446036356,1009250.41767681,4,NA
9,500,1000,500,3,kmeans++,mbkmeans,0.993885167013118,1041550.04821395,4,NA
10,500,1000,500,3,kmeans++,mbkmeans,0.993221089391462,1061717.65380066,4,NA
11,500,1000,500,3,kmeans++,mbkmeans,0.9930514621501,997945.527284277,3,NA
12,500,1000,500,3,kmeans++,mbkmeans,0.994063775824227,1018903.063036,3,NA
13,500,1000,500,3,kmeans++,mbkmeans,0.980461259519038,929406.083635999,4,NA
14,500,1000,500,3,kmeans++,mbkmeans,1,1058673.16888998,3,NA
15,500,1000,500,3,kmeans++,mbkmeans,0.993451687506596,991733.362961115,3,NA
16,500,1000,500,3,kmeans++,mbkmeans,0.993221541103296,989897.662856472,3,NA
17,500,1000,500,3,kmeans++,mbkmeans,0.966831685562645,1024349.87676672,4,NA
18,500,1000,500,3,kmeans++,mbkmeans,1,935117.357389235,4,NA
19,500,1000,500,3,kmeans++,mbkmeans,0.993947337204532,1028963.88953876,4,NA
20,500,1000,500,3,kmeans++,mbkmeans,0.987332991094842,1000913.59839859,4,NA
21,500,1000,500,3,kmeans++,mbkmeans,0.993178341616554,914759.227791527,4,NA
22,500,1000,500,3,kmeans++,mbkmeans,1,979918.711964612,9,NA
23,500,1000,500,3,kmeans++,mbkmeans,0.986077751727838,940051.293041022,2,NA
24,500,1000,500,3,kmeans++,mbkmeans,0.993254869535296,1043456.49827481,3,NA
25,500,1000,500,3,kmeans++,mbkmeans,0.974423024197212,962283.065390529,4,NA
26,500,1000,500,3,kmeans++,mbkmeans,1,923843.811049688,5,NA
27,500,1000,500,3,kmeans++,mbkmeans,0.981129602357731,1036022.39545608,3,NA
28,500,1000,500,3,kmeans++,mbkmeans,0.993847633971539,1038761.62533483,5,NA
29,500,1000,500,3,kmeans++,mbkmeans,0.987209233139487,991208.272487508,4,NA
30,500,1000,500,3,kmeans++,mbkmeans,1,997822.756337253,3,NA
31,500,1000,500,3,kmeans++,mbkmeans,0.988431758120343,1060588.23029613,4,NA
32,500,1000,500,3,kmeans++,mbkmeans,0.993351979812665,972514.147168343,4,NA
33,500,1000,500,3,kmeans++,mbkmeans,0.986339337385688,999275.508583011,5,NA
34,500,1000,500,3,kmeans++,mbkmeans,0.986235242406239,1018486.67624619,4,NA
35,500,1000,500,3,kmeans++,mbkmeans,0.981526336607523,1058693.06791796,3,NA
36,500,1000,500,3,kmeans++,mbkmeans,0.987251303348103,956897.298519277,4,NA
37,500,1000,500,3,kmeans++,mbkmeans,0.979796773481655,1116181.13296282,4,NA
38,500,1000,500,3,kmeans++,mbkmeans,0.99322135560191,989078.609131187,2,NA
39,500,1000,500,3,kmeans++,mbkmeans,0.98831042575269,966130.650842705,3,NA
40,500,1000,500,3,kmeans++,mbkmeans,0.994054273011016,1003404.74211253,4,NA
41,500,1000,500,3,kmeans++,mbkmeans,0.979643805992101,1072372.3824065,3,NA
42,500,1000,500,3,kmeans++,mbkmeans,0.9872605530388,948503.822075815,3,NA
43,500,1000,500,3,kmeans++,mbkmeans,0.987306413869974,1021202.98578752,4,NA
44,500,1000,500,3,kmeans++,mbkmeans,1,963508.49848481,4,NA
45,500,1000,500,3,kmeans++,mbkmeans,0.981714134725565,1036382.67588427,3,NA
46,500,1000,500,3,kmeans++,mbkmeans,0.986366484842201,970530.625385184,3,NA
47,500,1000,500,3,kmeans++,mbkmeans,0.988471483549259,902703.562876801,2,NA
48,500,1000,500,3,kmeans++,mbkmeans,0.973640473472608,1000604.90396002,3,NA
49,500,1000,500,3,kmeans++,mbkmeans,0.980384395106314,1011347.31710304,3,NA
50,500,1000,500,3,kmeans++,mbkmeans,0.980450961246283,955381.227241738,4,NA
1,2000,1000,10,3,kmeans++,mbkmeans,0.968767859828485,5531975.72595303,11,NA
