"B","observations","genes","batch_size","k","initializer","method","ARI","WCSS"
193,500,1000,0.005,3,random,hdf5,1,1807598.16758878
194,500,1000,0.005,3,random,hdf5,0.954735847332827,1976252.88282683
195,500,1000,0.005,3,random,hdf5,0.986097017842688,1380148.06533873
196,500,1000,0.005,3,random,hdf5,0.967855798835329,1462655.56973265
197,500,1000,0.005,3,random,hdf5,0.98194644958936,1528260.3564301
198,500,1000,0.005,3,random,hdf5,1,1638543.19526627
199,500,1000,0.005,3,random,hdf5,0.980441476548355,1573574.53295869
200,500,1000,0.005,3,random,hdf5,1,1865967.02602643
1,500,1000,0.01,3,random,hdf5,0.994133268548931,1443419.04069407
2,500,1000,0.01,3,random,hdf5,0.99391221660438,1346314.24289063
3,500,1000,0.01,3,random,hdf5,0.959376451489586,1503842.87736692
4,500,1000,0.01,3,random,hdf5,0.994142973297005,1205327.40481672
5,500,1000,0.01,3,random,hdf5,0.988111283727662,1824310.8914454
6,500,1000,0.01,3,random,hdf5,0.993244575351676,1354132.83478033
7,500,1000,0.01,3,random,hdf5,0.994190606667668,1488856.21080771
8,500,1000,0.01,3,random,hdf5,0.994125990517543,1496209.77478154
9,500,1000,0.01,3,random,hdf5,0.967125664332688,1508081.00922004
10,500,1000,0.01,3,random,hdf5,0.955042264619251,1702900.23916266
11,500,1000,0.01,3,random,hdf5,0.994093769008604,1315517.51321981
12,500,1000,0.01,3,random,hdf5,0.986725307915373,1462003.77239712
13,500,1000,0.01,3,random,hdf5,0.95717104118578,1373321.12391347
14,500,1000,0.01,3,random,hdf5,1,2345899.83285695
15,500,1000,0.01,3,random,hdf5,0.995441895366033,1685606.91774748
16,500,1000,0.01,3,random,hdf5,0.985788226239871,1880030.65581637
17,500,1000,0.01,3,random,hdf5,0.992894891883461,2238436.93908685
18,500,1000,0.01,3,random,hdf5,0.988179431056047,1525752.30123235
19,500,1000,0.01,3,random,hdf5,0.582129522398528,3064091.76845194
20,500,1000,0.01,3,random,hdf5,1,1558625.80944686
21,500,1000,0.01,3,random,hdf5,0.993209243871517,1521034.76387441
22,500,1000,0.01,3,random,hdf5,0.988334672846337,1295020.39320945
23,500,1000,0.01,3,random,hdf5,0.974537682155188,1341564.55204232
24,500,1000,0.01,3,random,hdf5,0.981359141384871,1470873.98026026
25,500,1000,0.01,3,random,hdf5,0.986500232854126,1128661.09987588
26,500,1000,0.01,3,random,hdf5,0.986991531429883,1726123.73940587
27,500,1000,0.01,3,random,hdf5,0.974452351603665,1387432.0847377
28,500,1000,0.01,3,random,hdf5,0.881729309189679,2122477.8629126
29,500,1000,0.01,3,random,hdf5,0.993421171167133,1617023.54805118
30,500,1000,0.01,3,random,hdf5,0.973313304181566,1523699.75644782
31,500,1000,0.01,3,random,hdf5,0.993230407850887,2019139.73834368
32,500,1000,0.01,3,random,hdf5,0.961638785486114,1584147.92127719
33,500,1000,0.01,3,random,hdf5,0.955345878473914,1713451.75454882
34,500,1000,0.01,3,random,hdf5,0.995300814725316,1748475.45531994
35,500,1000,0.01,3,random,hdf5,0.973216363072287,1591082.28580496
36,500,1000,0.01,3,random,hdf5,0.988170128982786,1641257.7147652
37,500,1000,0.01,3,random,hdf5,0.935431983260205,1717226.89975376
38,500,1000,0.01,3,random,hdf5,0.993112549940834,1722700.61323552
39,500,1000,0.01,3,random,hdf5,0.981459445785278,1731405.86793009
40,500,1000,0.01,3,random,hdf5,0.979511980511108,1369511.61481602
41,500,1000,0.01,3,random,hdf5,0.993111558291524,1243518.63918579
42,500,1000,0.01,3,random,hdf5,1,2257474.78301074
43,500,1000,0.01,3,random,hdf5,0.970303085605304,1389962.32374212
44,500,1000,0.01,3,random,hdf5,0.918382882120428,2027366.50904544
45,500,1000,0.01,3,random,hdf5,1,1879118.50900153
46,500,1000,0.01,3,random,hdf5,0.981731223755755,1279759.24028747
47,500,1000,0.01,3,random,hdf5,1,1735404.1560726
48,500,1000,0.01,3,random,hdf5,0.993116643912591,1333622.13445491
49,500,1000,0.01,3,random,hdf5,0.993329861692937,1281052.75281516
50,500,1000,0.01,3,random,hdf5,0.973131058879329,1653126.78962518
51,500,1000,0.01,3,random,hdf5,0.979808188814437,1461706.82937475
52,500,1000,0.01,3,random,hdf5,0.993215038184907,1360665.79532492
53,500,1000,0.01,3,random,hdf5,0.947632145477105,1880862.13585658
54,500,1000,0.01,3,random,hdf5,0.957037516443592,1614026.13308569
55,500,1000,0.01,3,random,hdf5,0.987202081064457,1361531.46627063
56,500,1000,0.01,3,random,hdf5,0.966668758543446,1578319.84616721
57,500,1000,0.01,3,random,hdf5,0.960365850201459,2519184.48130196
58,500,1000,0.01,3,random,hdf5,1,1582062.60909939
59,500,1000,0.01,3,random,hdf5,0.97969308454391,1747251.04489239
60,500,1000,0.01,3,random,hdf5,0.94866293220687,1645628.17523258
61,500,1000,0.01,3,random,hdf5,0.973544095524583,1598225.56008305
62,500,1000,0.01,3,random,hdf5,0.987408460552122,1373709.93955442
63,500,1000,0.01,3,random,hdf5,0.973596400606832,1318742.70886176
64,500,1000,0.01,3,random,hdf5,0.980424402052913,1276643.71200196
65,500,1000,0.01,3,random,hdf5,0.967905989842179,1484181.09713618
66,500,1000,0.01,3,random,hdf5,0.980451851067293,1331826.70849153
67,500,1000,0.01,3,random,hdf5,0.968688905966782,1693372.95786718
68,500,1000,0.01,3,random,hdf5,0.960708404887335,1234627.66815509
69,500,1000,0.01,3,random,hdf5,0.973931656387351,1534612.6846831
70,500,1000,0.01,3,random,hdf5,0.986205582454486,1753638.2620525
71,500,1000,0.01,3,random,hdf5,1,1188683.06972349
72,500,1000,0.01,3,random,hdf5,0.960084401285964,1650162.26594328
73,500,1000,0.01,3,random,hdf5,0.980593501893451,1365409.56643956
74,500,1000,0.01,3,random,hdf5,0.959768278455317,1537310.0836864
75,500,1000,0.01,3,random,hdf5,0.995760206893725,1637473.67033389
76,500,1000,0.01,3,random,hdf5,0.98720913152418,1298996.58878408
77,500,1000,0.01,3,random,hdf5,1,1499490.38055266
78,500,1000,0.01,3,random,hdf5,0.965449443777025,1689229.88681824
79,500,1000,0.01,3,random,hdf5,0.968137612565004,1414922.27656385
80,500,1000,0.01,3,random,hdf5,0.980573581669936,1383548.97203787
81,500,1000,0.01,3,random,hdf5,0.980473519219032,1518745.01915143
82,500,1000,0.01,3,random,hdf5,0.993398282452408,1780831.64417424
83,500,1000,0.01,3,random,hdf5,0.993253455239732,1448630.96399802
84,500,1000,0.01,3,random,hdf5,1,1347191.50190418
85,500,1000,0.01,3,random,hdf5,0.972226632808975,1886141.55522831
86,500,1000,0.01,3,random,hdf5,0.966177700903818,1650830.04654686
87,500,1000,0.01,3,random,hdf5,0.957864814057052,2127203.20774726
88,500,1000,0.01,3,random,hdf5,0.986188814437736,1505034.91376974
89,500,1000,0.01,3,random,hdf5,0.981315592443074,1404723.12896452
90,500,1000,0.01,3,random,hdf5,1,1492644.54437646
91,500,1000,0.01,3,random,hdf5,0.981346210809717,1386117.87039076
92,500,1000,0.01,3,random,hdf5,1,1897516.83006114
93,500,1000,0.01,3,random,hdf5,0.981516396520061,1295855.25908174
94,500,1000,0.01,3,random,hdf5,0.961574667078118,1417591.92588282
95,500,1000,0.01,3,random,hdf5,0.989446495655822,1381278.46313851
96,500,1000,0.01,3,random,hdf5,0.909235807309928,1712131.24137423
97,500,1000,0.01,3,random,hdf5,0.98672809659329,1509263.31013162
98,500,1000,0.01,3,random,hdf5,0.968896359638052,1331959.31039794
99,500,1000,0.01,3,random,hdf5,1,1484983.79999382
100,500,1000,0.01,3,random,hdf5,1,1458118.00965025
101,500,1000,0.01,3,random,hdf5,0.93097510514268,1924545.51348819
102,500,1000,0.01,3,random,hdf5,0.980632989773038,1339908.51418763
103,500,1000,0.01,3,random,hdf5,0.982090001501192,1453360.27053172
104,500,1000,0.01,3,random,hdf5,1,1257226.90223564
105,500,1000,0.01,3,random,hdf5,0.984033056649556,1418025.14189142
106,500,1000,0.01,3,random,hdf5,0.973878127360798,1556881.20454266
107,500,1000,0.01,3,random,hdf5,0.994120166530255,1242093.79043315
108,500,1000,0.01,3,random,hdf5,0.975576093536315,1389534.05594887
109,500,1000,0.01,3,random,hdf5,1,1406730.01697001
110,500,1000,0.01,3,random,hdf5,0.974452364315116,1496389.95357369
111,500,1000,0.01,3,random,hdf5,0.984257639900474,1813634.70733142
112,500,1000,0.01,3,random,hdf5,0.979576969380353,1757965.29646632
113,500,1000,0.01,3,random,hdf5,0.986239943671891,1405661.02992354
114,500,1000,0.01,3,random,hdf5,0.973439106258279,1248319.88304009
115,500,1000,0.01,3,random,hdf5,0.986464042986107,1231202.52155063
116,500,1000,0.01,3,random,hdf5,0.975460460910961,1442596.4970951
117,500,1000,0.01,3,random,hdf5,0.979251481799964,1381398.84926068
118,500,1000,0.01,3,random,hdf5,0.987197533143173,1231042.93147524
119,500,1000,0.01,3,random,hdf5,0.973878127360798,1481394.94183107
120,500,1000,0.01,3,random,hdf5,0.993157515994968,1578632.37055683
121,500,1000,0.01,3,random,hdf5,0.99305278934159,1409078.98980402
122,500,1000,0.01,3,random,hdf5,0.92867311146482,1626000.78195442
123,500,1000,0.01,3,random,hdf5,0.955179946726778,1788220.18322853
124,500,1000,0.01,3,random,hdf5,0.972707628576779,1399937.68268676
125,500,1000,0.01,3,random,hdf5,0.935485904116367,1735961.9153178
126,500,1000,0.01,3,random,hdf5,0.973805514225396,1359959.20884385
127,500,1000,0.01,3,random,hdf5,1,2059351.0723442
128,500,1000,0.01,3,random,hdf5,0.979897526019996,1631138.18269118
129,500,1000,0.01,3,random,hdf5,1,1320952.42765321
130,500,1000,0.01,3,random,hdf5,1,1587128.69739354
131,500,1000,0.01,3,random,hdf5,0.973373869919682,1315282.96923616
132,500,1000,0.01,3,random,hdf5,0.986110854249182,1531259.52250189
133,500,1000,0.01,3,random,hdf5,1,1283528.43522609
134,500,1000,0.01,3,random,hdf5,0.960944061996124,1353855.37522235
135,500,1000,0.01,3,random,hdf5,0.981813374649936,1326661.11007372
136,500,1000,0.01,3,random,hdf5,0.964817909627123,1693964.13961783
137,500,1000,0.01,3,random,hdf5,0.97411453492331,1343791.79311831
138,500,1000,0.01,3,random,hdf5,0.983216777246804,1471786.47451131
139,500,1000,0.01,3,random,hdf5,0.96627349855902,1532497.72133268
140,500,1000,0.01,3,random,hdf5,0.982026999591521,1936675.82062019
141,500,1000,0.01,3,random,hdf5,1,1850060.01227408
142,500,1000,0.01,3,random,hdf5,0.962201072099774,1530010.43098068
143,500,1000,0.01,3,random,hdf5,0.981421467916529,1593800.39702324
144,500,1000,0.01,3,random,hdf5,0.973277108783991,1703008.46901446
145,500,1000,0.01,3,random,hdf5,0.9597781321399,1487637.19246033
146,500,1000,0.01,3,random,hdf5,0.988257236425342,1501003.50384504
147,500,1000,0.01,3,random,hdf5,0.993301144539393,1365530.52288668
148,500,1000,0.01,3,random,hdf5,0.982646002979046,1292920.76197495
149,500,1000,0.01,3,random,hdf5,0.597506592470687,3551186.1982606
150,500,1000,0.01,3,random,hdf5,0.986469967226921,1642070.72063203
151,500,1000,0.01,3,random,hdf5,0.987819948155089,1384107.15158069
152,500,1000,0.01,3,random,hdf5,0.993853471634856,1562724.06210993
153,500,1000,0.01,3,random,hdf5,0.987190024965697,1508301.37127049
154,500,1000,0.01,3,random,hdf5,0.993892436451472,1707571.29924104
155,500,1000,0.01,3,random,hdf5,0.967280574121528,1593267.34000954
156,500,1000,0.01,3,random,hdf5,0.965459468254631,1445691.68568681
157,500,1000,0.01,3,random,hdf5,0.993998222756604,1567536.74588492
158,500,1000,0.01,3,random,hdf5,0.980349829726169,1364489.68860503
159,500,1000,0.01,3,random,hdf5,0.967151771952049,2174186.14162892
160,500,1000,0.01,3,random,hdf5,0.941871113959199,1286511.1363147
161,500,1000,0.01,3,random,hdf5,0.976312206097045,1452095.74442492
162,500,1000,0.01,3,random,hdf5,0.986838089161703,1635419.83075268
163,500,1000,0.01,3,random,hdf5,0.993207132330237,1336501.30788181
164,500,1000,0.01,3,random,hdf5,0.975243303086903,1491413.25135917
165,500,1000,0.01,3,random,hdf5,0.994068703182804,1419875.42958756
166,500,1000,0.01,3,random,hdf5,0.965408803727679,2016618.31399552
167,500,1000,0.01,3,random,hdf5,0.988424824834225,1637365.27907748
168,500,1000,0.01,3,random,hdf5,0.939107078506528,1634043.381614
169,500,1000,0.01,3,random,hdf5,0.969135109453191,1472690.43041579
170,500,1000,0.01,3,random,hdf5,0.993200006069877,1489648.98545077
171,500,1000,0.01,3,random,hdf5,0.957738108118384,1477907.80941065
172,500,1000,0.01,3,random,hdf5,0.993178915819618,1543378.34958822
173,500,1000,0.01,3,random,hdf5,1,1389610.92867431
174,500,1000,0.01,3,random,hdf5,0.987258779109527,1658549.5088766
175,500,1000,0.01,3,random,hdf5,0.9943275197612,1879016.06035228
176,500,1000,0.01,3,random,hdf5,0.993152759806087,1341054.64504211
177,500,1000,0.01,3,random,hdf5,0.979630618108223,1775036.39132918
178,500,1000,0.01,3,random,hdf5,1,1404898.1597864
179,500,1000,0.01,3,random,hdf5,0.953782993842418,1718005.53274954
180,500,1000,0.01,3,random,hdf5,0.93650528365771,2393666.8050388
181,500,1000,0.01,3,random,hdf5,1,1455647.95618636
182,500,1000,0.01,3,random,hdf5,0.930451297501288,1710060.94395917
183,500,1000,0.01,3,random,hdf5,0.933057340131868,1833683.34332059
184,500,1000,0.01,3,random,hdf5,1,1804521.80240935
185,500,1000,0.01,3,random,hdf5,0.965767032412685,1406953.70558629
186,500,1000,0.01,3,random,hdf5,0.95992830176972,1773606.25056958
187,500,1000,0.01,3,random,hdf5,0.966424345114665,1448841.245608
188,500,1000,0.01,3,random,hdf5,0.985932377085702,1488340.91573536
189,500,1000,0.01,3,random,hdf5,0.984719008160275,1411583.80132785
190,500,1000,0.01,3,random,hdf5,0.946204484212984,1703591.79493442
191,500,1000,0.01,3,random,hdf5,0.947603564063674,1568157.22633806
192,500,1000,0.01,3,random,hdf5,1,1675866.24109844
