B,observations,genes,batch_size,k,initializer,method,user_time,system_time,elapsed_time
9,1.00E+05,1000,0.2,17,random,mbkmeans,2688.481,27.698,3034.987
10,1.00E+05,1000,0.2,17,random,mbkmeans,2983.147,30.368,3431.293
1,1.00E+05,1000,0.2,18,random,mbkmeans,3155.27,28.358,3606.261
2,1.00E+05,1000,0.2,18,random,mbkmeans,3138.793,28.78,3590.64
3,1.00E+05,1000,0.2,18,random,mbkmeans,3087.352,27.873,3416.4
4,1.00E+05,1000,0.2,18,random,mbkmeans,2919.001,26.594,3399.282
5,1.00E+05,1000,0.2,18,random,mbkmeans,2620.701,24.203,3047.828
6,1.00E+05,1000,0.2,18,random,mbkmeans,3106.918,27.295,3518.758
7,1.00E+05,1000,0.2,18,random,mbkmeans,3453.474,30.676,3979.786
8,1.00E+05,1000,0.2,18,random,mbkmeans,3311.154,29.283,3809.22
9,1.00E+05,1000,0.2,18,random,mbkmeans,3566.84,31.808,4050.294
10,1.00E+05,1000,0.2,18,random,mbkmeans,3637.811,32.756,4230.333
1,1.00E+05,1000,0.2,19,random,mbkmeans,4152.11,42.436,4971.61
2,1.00E+05,1000,0.2,19,random,mbkmeans,3961.456,41.171,4773.979
3,1.00E+05,1000,0.2,19,random,mbkmeans,4302.75,41.913,5152.161
4,1.00E+05,1000,0.2,19,random,mbkmeans,4041.457,39.831,4861.446
5,1.00E+05,1000,0.2,19,random,mbkmeans,3901.499,39.678,4710.987
6,1.00E+05,1000,0.2,19,random,mbkmeans,4219.983,42.108,5068.226
7,1.00E+05,1000,0.2,19,random,mbkmeans,3886.343,37.56,4614.183
8,1.00E+05,1000,0.2,19,random,mbkmeans,3743.452,37.899,4461.438
9,1.00E+05,1000,0.2,19,random,mbkmeans,3821.358,39.882,4632.529
10,1.00E+05,1000,0.2,19,random,mbkmeans,3804.617,40.179,4571.667
1,1.00E+05,1000,0.2,20,random,mbkmeans,4061.299,36.19,5154.864
2,1.00E+05,1000,0.2,20,random,mbkmeans,3873.53,35.859,5074.067
3,1.00E+05,1000,0.2,20,random,mbkmeans,4052.57,35.602,5159.427
4,1.00E+05,1000,0.2,20,random,mbkmeans,3894.146,36.119,4977.932
5,1.00E+05,1000,0.2,20,random,mbkmeans,3723.816,34.578,4876.714
6,1.00E+05,1000,0.2,20,random,mbkmeans,4594.34,39.012,5805.522
7,1.00E+05,1000,0.2,20,random,mbkmeans,4740.848,41.392,5964.83
8,1.00E+05,1000,0.2,20,random,mbkmeans,3817.555,35.061,4987.657
9,1.00E+05,1000,0.2,20,random,mbkmeans,4065.992,35.768,5230.491
10,1.00E+05,1000,0.2,20,random,mbkmeans,4328.036,37.172,5445.91
