"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
30,2000,1000,10,3,random,mbkmeans,0.998534112982768,5705487.95626823,18,NA
31,2000,1000,10,3,random,mbkmeans,0.991080917051197,6677493.63550738,13,NA
32,2000,1000,10,3,random,mbkmeans,0.995123305619147,5419434.292899,12,NA
33,2000,1000,10,3,random,mbkmeans,0.990724150816066,6057381.82915363,31,NA
34,2000,1000,10,3,random,mbkmeans,0.960988844520142,8027371.07717249,40,NA
35,2000,1000,10,3,random,mbkmeans,0.993644230749009,5246481.94317312,13,NA
36,2000,1000,10,3,random,mbkmeans,0.99046009844411,4963687.78244841,17,NA
37,2000,1000,10,3,random,mbkmeans,0.980027841222663,6039046.80584422,17,NA
38,2000,1000,10,3,random,mbkmeans,0.982081511138753,5878414.21847948,15,NA
39,2000,1000,10,3,random,mbkmeans,0.993432669768647,5148704.15146796,21,NA
40,2000,1000,10,3,random,mbkmeans,0.989544640209143,5424515.4210593,18,NA
41,2000,1000,10,3,random,mbkmeans,0.991914236411481,4770867.76326069,29,NA
42,2000,1000,10,3,random,mbkmeans,0.991693465947895,4753257.22610638,14,NA
43,2000,1000,10,3,random,mbkmeans,0.993904014200853,5181913.01340055,34,NA
44,2000,1000,10,3,random,mbkmeans,0.973746785535087,5116429.55901295,13,NA
45,2000,1000,10,3,random,mbkmeans,0.991468174375114,5672189.66558511,19,NA
46,2000,1000,10,3,random,mbkmeans,0.958183576511715,6432319.22120155,25,NA
47,2000,1000,10,3,random,mbkmeans,0.951456012393098,7768960.97536155,19,NA
48,2000,1000,10,3,random,mbkmeans,0.983332533626512,4933019.87857026,20,NA
49,2000,1000,10,3,random,mbkmeans,0.985001042139607,5205666.64350133,27,NA
50,2000,1000,10,3,random,mbkmeans,0.985766261978957,4712047.87608547,40,NA
1,2000,1000,35,3,random,mbkmeans,0.983941569464205,4263590.5256227,21,NA
2,2000,1000,35,3,random,mbkmeans,0.986272474562449,4386220.59612162,16,NA
3,2000,1000,35,3,random,mbkmeans,0.983273453619597,4522249.55997554,14,NA
4,2000,1000,35,3,random,mbkmeans,0.996822073424011,4988857.87542132,26,NA
5,2000,1000,35,3,random,mbkmeans,0.987044165333635,4336918.2630726,13,NA
6,2000,1000,35,3,random,mbkmeans,0.992584494523158,4179084.67714912,14,NA
7,2000,1000,35,3,random,mbkmeans,0.97895047356998,4860629.20593247,16,NA
8,2000,1000,35,3,random,mbkmeans,0.988776490686536,4310244.3328185,16,NA
9,2000,1000,35,3,random,mbkmeans,0.990240398514928,4612998.41123641,20,NA
10,2000,1000,35,3,random,mbkmeans,0.978833942316006,4615177.20601545,21,NA
11,2000,1000,35,3,random,mbkmeans,0.986867114000457,4758895.3288493,13,NA
12,2000,1000,35,3,random,mbkmeans,0.99003117111182,4308526.04883435,17,NA
13,2000,1000,35,3,random,mbkmeans,0.990485043426884,4713043.60889366,15,NA
14,2000,1000,35,3,random,mbkmeans,0.983019028759771,4762483.98257622,20,NA
15,2000,1000,35,3,random,mbkmeans,0.987545173550151,4243585.92265261,28,NA
