"B","observations","genes","abs_batch","k","method","WCSS"
45,25000,5000,500,15,mbkmeans,647601081.078037
46,25000,5000,500,15,mbkmeans,860308249.744309
47,25000,5000,500,15,mbkmeans,558407193.017141
48,25000,5000,500,15,mbkmeans,825996312.419833
49,25000,5000,500,15,mbkmeans,592184562.463282
50,25000,5000,500,15,mbkmeans,766763130.986226
1,25000,5000,750,15,mbkmeans,591900192.204815
2,25000,5000,750,15,mbkmeans,671144157.345003
3,25000,5000,750,15,mbkmeans,645568156.068654
4,25000,5000,750,15,mbkmeans,635142215.513565
5,25000,5000,750,15,mbkmeans,603308733.621101
6,25000,5000,750,15,mbkmeans,605374114.12989
7,25000,5000,750,15,mbkmeans,655656796.598252
8,25000,5000,750,15,mbkmeans,753539109.847918
9,25000,5000,750,15,mbkmeans,717316579.817295
10,25000,5000,750,15,mbkmeans,632783712.673278
11,25000,5000,750,15,mbkmeans,738725099.83455
12,25000,5000,750,15,mbkmeans,619083826.151724
13,25000,5000,750,15,mbkmeans,600290865.870712
14,25000,5000,750,15,mbkmeans,630525686.542183
15,25000,5000,750,15,mbkmeans,776102611.799939
16,25000,5000,750,15,mbkmeans,610680451.475171
17,25000,5000,750,15,mbkmeans,757186381.787749
18,25000,5000,750,15,mbkmeans,760199851.121106
19,25000,5000,750,15,mbkmeans,727603149.561539
20,25000,5000,750,15,mbkmeans,597062908.044832
21,25000,5000,750,15,mbkmeans,559418919.344405
22,25000,5000,750,15,mbkmeans,727920368.908061
23,25000,5000,750,15,mbkmeans,735272398.200046
24,25000,5000,750,15,mbkmeans,558391726.339191
25,25000,5000,750,15,mbkmeans,739115568.068108
26,25000,5000,750,15,mbkmeans,606537690.329999
27,25000,5000,750,15,mbkmeans,731589680.631007
28,25000,5000,750,15,mbkmeans,599883331.200167
29,25000,5000,750,15,mbkmeans,548431068.950807
30,25000,5000,750,15,mbkmeans,573844280.467835
31,25000,5000,750,15,mbkmeans,743456146.873571
32,25000,5000,750,15,mbkmeans,648161410.765932
33,25000,5000,750,15,mbkmeans,602678246.397964
34,25000,5000,750,15,mbkmeans,603510355.945295
35,25000,5000,750,15,mbkmeans,722704568.082688
36,25000,5000,750,15,mbkmeans,674613302.984607
37,25000,5000,750,15,mbkmeans,661035117.148127
38,25000,5000,750,15,mbkmeans,617608160.95128
39,25000,5000,750,15,mbkmeans,619481680.339694
40,25000,5000,750,15,mbkmeans,650562627.829808
41,25000,5000,750,15,mbkmeans,634429619.287445
42,25000,5000,750,15,mbkmeans,735478848.365856
43,25000,5000,750,15,mbkmeans,628980387.948601
44,25000,5000,750,15,mbkmeans,726712523.32792
45,25000,5000,750,15,mbkmeans,625296914.975647
46,25000,5000,750,15,mbkmeans,738673066.068592
47,25000,5000,750,15,mbkmeans,618702048.660668
48,25000,5000,750,15,mbkmeans,589459323.372225
49,25000,5000,750,15,mbkmeans,733040619.244193
50,25000,5000,750,15,mbkmeans,627182964.632259
1,25000,5000,1000,15,mbkmeans,532420602.256942
2,25000,5000,1000,15,mbkmeans,748505034.429052
3,25000,5000,1000,15,mbkmeans,632658009.310402
4,25000,5000,1000,15,mbkmeans,760655169.159718
5,25000,5000,1000,15,mbkmeans,757054304.180333
6,25000,5000,1000,15,mbkmeans,715651605.056401
7,25000,5000,1000,15,mbkmeans,718287043.020343
8,25000,5000,1000,15,mbkmeans,552705741.443203
9,25000,5000,1000,15,mbkmeans,616632059.940448
10,25000,5000,1000,15,mbkmeans,727859021.153208
11,25000,5000,1000,15,mbkmeans,640645181.258326
12,25000,5000,1000,15,mbkmeans,602718476.089197
13,25000,5000,1000,15,mbkmeans,621461060.781466
14,25000,5000,1000,15,mbkmeans,555642866.105705
15,25000,5000,1000,15,mbkmeans,596066246.931442
16,25000,5000,1000,15,mbkmeans,935338776.609065
17,25000,5000,1000,15,mbkmeans,602128085.199133
18,25000,5000,1000,15,mbkmeans,719738781.13041
19,25000,5000,1000,15,mbkmeans,726698395.555837
20,25000,5000,1000,15,mbkmeans,596712068.011156
21,25000,5000,1000,15,mbkmeans,585394072.022201
22,25000,5000,1000,15,mbkmeans,734396435.264587
23,25000,5000,1000,15,mbkmeans,645117064.326383
24,25000,5000,1000,15,mbkmeans,607668452.432855
25,25000,5000,1000,15,mbkmeans,737152754.16332
26,25000,5000,1000,15,mbkmeans,514554589.126485
27,25000,5000,1000,15,mbkmeans,622176170.938852
28,25000,5000,1000,15,mbkmeans,606083132.68256
29,25000,5000,1000,15,mbkmeans,721629391.550673
30,25000,5000,1000,15,mbkmeans,783344174.079839
31,25000,5000,1000,15,mbkmeans,540169742.893895
32,25000,5000,1000,15,mbkmeans,551079119.4656
33,25000,5000,1000,15,mbkmeans,614261687.781013
34,25000,5000,1000,15,mbkmeans,536328792.944861
35,25000,5000,1000,15,mbkmeans,735808385.870145
36,25000,5000,1000,15,mbkmeans,587466672.290709
37,25000,5000,1000,15,mbkmeans,765988487.096889
38,25000,5000,1000,15,mbkmeans,544352546.536796
39,25000,5000,1000,15,mbkmeans,743837383.614306
40,25000,5000,1000,15,mbkmeans,745297003.757595
41,25000,5000,1000,15,mbkmeans,721342518.602833
42,25000,5000,1000,15,mbkmeans,724993099.658499
43,25000,5000,1000,15,mbkmeans,617879395.680682
44,25000,5000,1000,15,mbkmeans,726025375.866389
45,25000,5000,1000,15,mbkmeans,591041363.00163
46,25000,5000,1000,15,mbkmeans,636891782.905757
47,25000,5000,1000,15,mbkmeans,525168046.26794
48,25000,5000,1000,15,mbkmeans,617760146.543234
49,25000,5000,1000,15,mbkmeans,779101142.541992
50,25000,5000,1000,15,mbkmeans,642532136.328622
