"B","observations","genes","abs_batch","k","initializer","method","ARI","WCSS","iterations","fault"
7,2000,1000,35,3,random,hdf5,0.983441743437398,4376683.35255903,12,NA
8,2000,1000,35,3,random,hdf5,0.992129132450306,4264394.45831689,26,NA
9,2000,1000,35,3,random,hdf5,0.977217801764535,4747826.57675793,21,NA
10,2000,1000,35,3,random,hdf5,0.99722913495219,4890531.95869912,18,NA
11,2000,1000,35,3,random,hdf5,0.992230022304888,4292701.85287986,13,NA
12,2000,1000,35,3,random,hdf5,0.991739957384631,4676651.11300962,12,NA
13,2000,1000,35,3,random,hdf5,0.996593974948506,4494292.94906895,22,NA
14,2000,1000,35,3,random,hdf5,0.979216208105437,4371497.71567783,15,NA
15,2000,1000,35,3,random,hdf5,0.987982685807584,4483725.92130944,15,NA
16,2000,1000,35,3,random,hdf5,0.991702935693272,4273581.60159401,20,NA
17,2000,1000,35,3,random,hdf5,0.991952354916328,4303787.90967955,22,NA
18,2000,1000,35,3,random,hdf5,0.988556759915494,4601495.31879926,15,NA
19,2000,1000,35,3,random,hdf5,0.990254769011813,4234438.82560263,13,NA
20,2000,1000,35,3,random,hdf5,0.986882108637698,4228908.647089,11,NA
21,2000,1000,35,3,random,hdf5,0.99177583137918,4217450.00282885,15,NA
22,2000,1000,35,3,random,hdf5,0.969631014569181,5713722.79461246,26,NA
23,2000,1000,35,3,random,hdf5,0.988758166678822,4385257.68402168,14,NA
24,2000,1000,35,3,random,hdf5,0.987235229635481,4444562.61871349,17,NA
25,2000,1000,35,3,random,hdf5,0.981092066445619,4853543.19408803,22,NA
26,2000,1000,35,3,random,hdf5,0.984076115301217,4435881.44315778,25,NA
27,2000,1000,35,3,random,hdf5,0.990408721973153,4193636.53769343,23,NA
28,2000,1000,35,3,random,hdf5,0.988545669371693,4159114.86031421,18,NA
29,2000,1000,35,3,random,hdf5,0.981014207320748,4401060.46786311,12,NA
30,2000,1000,35,3,random,hdf5,0.985383123495582,4151206.4202365,30,NA
31,2000,1000,35,3,random,hdf5,0.994899444604913,4133546.62654546,21,NA
32,2000,1000,35,3,random,hdf5,0.985181878529956,4213468.47504853,23,NA
33,2000,1000,35,3,random,hdf5,0.988342486690503,4269584.93829026,11,NA
34,2000,1000,35,3,random,hdf5,0.996815468849129,4263083.35645448,27,NA
35,2000,1000,35,3,random,hdf5,0.995750477118447,4524253.12459235,24,NA
36,2000,1000,35,3,random,hdf5,0.983708405490784,4296360.72993785,26,NA
37,2000,1000,35,3,random,hdf5,0.996583621767883,4258209.01819577,13,NA
38,2000,1000,35,3,random,hdf5,0.983294219180673,4180232.67897462,21,NA
39,2000,1000,35,3,random,hdf5,0.98693035779391,4304799.62864036,16,NA
40,2000,1000,35,3,random,hdf5,0.984891257022508,4278129.64999199,33,NA
41,2000,1000,35,3,random,hdf5,0.979242809077206,4539396.22325131,21,NA
42,2000,1000,35,3,random,hdf5,0.978787523059641,4265427.12901582,23,NA
43,2000,1000,35,3,random,hdf5,0.980517074341312,4166833.2229188,18,NA
44,2000,1000,35,3,random,hdf5,0.991666895085697,4348199.28491528,17,NA
45,2000,1000,35,3,random,hdf5,0.987054877929955,4138563.59436115,17,NA
46,2000,1000,35,3,random,hdf5,0.987232719629108,4289542.14248355,13,NA
47,2000,1000,35,3,random,hdf5,0.991512653069072,4075713.6029115,13,NA
48,2000,1000,35,3,random,hdf5,0.989122526086188,4442207.17051489,16,NA
49,2000,1000,35,3,random,hdf5,0.983558833759658,4158669.81304001,17,NA
50,2000,1000,35,3,random,hdf5,0.997082645065832,4501244.30062896,25,NA
1,2000,1000,75,3,random,hdf5,0.992374077953669,4013233.95681231,20,NA
2,2000,1000,75,3,random,hdf5,0.995133360112448,4199136.82677098,17,NA
3,2000,1000,75,3,random,hdf5,0.99193868453537,4193128.93815146,12,NA
4,2000,1000,75,3,random,hdf5,0.973608050451234,4425547.88294144,17,NA
5,2000,1000,75,3,random,hdf5,0.992444274106503,4085242.22260092,15,NA
6,2000,1000,75,3,random,hdf5,0.996812980998361,4003237.38153119,21,NA
7,2000,1000,75,3,random,hdf5,0.990714577745688,4186830.3229566,15,NA
