"B","observations","genes","abs_batch","k","method","WCSS"
45,5000,1000,500,15,hdf5,129430638.974683
46,5000,1000,500,15,hdf5,132400153.28023
47,5000,1000,500,15,hdf5,131818923.970034
48,5000,1000,500,15,hdf5,128413832.420013
49,5000,1000,500,15,hdf5,176363322.322299
50,5000,1000,500,15,hdf5,201144097.037659
1,5000,1000,750,15,hdf5,124316918.150866
2,5000,1000,750,15,hdf5,160810927.707314
3,5000,1000,750,15,hdf5,140586748.194489
4,5000,1000,750,15,hdf5,124751602.08753
5,5000,1000,750,15,hdf5,138114578.751322
6,5000,1000,750,15,hdf5,144598622.972469
7,5000,1000,750,15,hdf5,188254534.54143
8,5000,1000,750,15,hdf5,124764710.575758
9,5000,1000,750,15,hdf5,126517953.225752
10,5000,1000,750,15,hdf5,150212591.94862
11,5000,1000,750,15,hdf5,170330688.210636
12,5000,1000,750,15,hdf5,131002859.043975
13,5000,1000,750,15,hdf5,124998301.801639
14,5000,1000,750,15,hdf5,129085624.861022
15,5000,1000,750,15,hdf5,127993447.8767
16,5000,1000,750,15,hdf5,126716958.815218
17,5000,1000,750,15,hdf5,127812567.485861
18,5000,1000,750,15,hdf5,127245008.306361
19,5000,1000,750,15,hdf5,158216834.223872
20,5000,1000,750,15,hdf5,157879443.581385
21,5000,1000,750,15,hdf5,129097683.815272
22,5000,1000,750,15,hdf5,136876855.953563
23,5000,1000,750,15,hdf5,158473001.204699
24,5000,1000,750,15,hdf5,143749315.509141
25,5000,1000,750,15,hdf5,185282609.532757
26,5000,1000,750,15,hdf5,127748603.728713
27,5000,1000,750,15,hdf5,125203300.592252
28,5000,1000,750,15,hdf5,157995311.652899
29,5000,1000,750,15,hdf5,164267879.173777
30,5000,1000,750,15,hdf5,161394041.213023
31,5000,1000,750,15,hdf5,156725308.030593
32,5000,1000,750,15,hdf5,116783680.477857
33,5000,1000,750,15,hdf5,134429477.820278
34,5000,1000,750,15,hdf5,130412350.348563
35,5000,1000,750,15,hdf5,138533667.878919
