"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
3,1e+05,1000,0.01,19,random,mbkmeans,167.733,1.172,168.997
4,1e+05,1000,0.01,19,random,mbkmeans,138.225,1.22,139.48
5,1e+05,1000,0.01,19,random,mbkmeans,161.307,1.141,162.479
6,1e+05,1000,0.01,19,random,mbkmeans,152.149,1.301,153.491
7,1e+05,1000,0.01,19,random,mbkmeans,156.121,0.864,157.013
8,1e+05,1000,0.01,19,random,mbkmeans,181.651,0.991,182.677
9,1e+05,1000,0.01,19,random,mbkmeans,137.803,0.771,138.614
10,1e+05,1000,0.01,19,random,mbkmeans,157.126,1.022,158.183
1,1e+05,1000,0.01,20,random,mbkmeans,177.886,1.043,178.962
2,1e+05,1000,0.01,20,random,mbkmeans,169.705,1.255,170.991
3,1e+05,1000,0.01,20,random,mbkmeans,155.084,1.216,156.329
4,1e+05,1000,0.01,20,random,mbkmeans,144.996,1.041,146.07
5,1e+05,1000,0.01,20,random,mbkmeans,165.341,1.32,166.693
6,1e+05,1000,0.01,20,random,mbkmeans,175.241,1.028,176.301
7,1e+05,1000,0.01,20,random,mbkmeans,165.377,0.828,166.236
8,1e+05,1000,0.01,20,random,mbkmeans,156.739,0.794,157.563
9,1e+05,1000,0.01,20,random,mbkmeans,163.762,0.928,164.722
10,1e+05,1000,0.01,20,random,mbkmeans,177.136,1.379,178.549
1,1e+05,1000,0.1,2,random,mbkmeans,183.31,7.363,190.709
2,1e+05,1000,0.1,2,random,mbkmeans,196.029,9.271,205.339
3,1e+05,1000,0.1,2,random,mbkmeans,187.007,7.787,194.833
4,1e+05,1000,0.1,2,random,mbkmeans,239.654,10.814,250.522
5,1e+05,1000,0.1,2,random,mbkmeans,199.555,9.763,209.357
6,1e+05,1000,0.1,2,random,mbkmeans,186.827,7.648,194.51
7,1e+05,1000,0.1,2,random,mbkmeans,190.852,12.083,202.977
8,1e+05,1000,0.1,2,random,mbkmeans,179.603,6.961,186.601
9,1e+05,1000,0.1,2,random,mbkmeans,157.161,6.087,163.277
10,1e+05,1000,0.1,2,random,mbkmeans,176.984,7.429,184.447
1,1e+05,1000,0.1,3,random,mbkmeans,335.177,18.706,353.953
2,1e+05,1000,0.1,3,random,mbkmeans,372.577,15.874,388.522
3,1e+05,1000,0.1,3,random,mbkmeans,446.393,12.609,459.853
4,1e+05,1000,0.1,3,random,mbkmeans,287.653,14.116,301.829
5,1e+05,1000,0.1,3,random,mbkmeans,358.373,16.327,374.774
6,1e+05,1000,0.1,3,random,mbkmeans,311.278,9.63,320.983
7,1e+05,1000,0.1,3,random,mbkmeans,274.491,8.873,283.492
8,1e+05,1000,0.1,3,random,mbkmeans,316.497,14.794,331.359
9,1e+05,1000,0.1,3,random,mbkmeans,363.802,19.916,383.789
10,1e+05,1000,0.1,3,random,mbkmeans,286.026,11.471,297.564
1,1e+05,1000,0.1,4,random,mbkmeans,371.177,11.71,383.04
2,1e+05,1000,0.1,4,random,mbkmeans,421.654,16.763,438.505
3,1e+05,1000,0.1,4,random,mbkmeans,335.498,10.089,345.65
4,1e+05,1000,0.1,4,random,mbkmeans,397.848,12.215,410.139
5,1e+05,1000,0.1,4,random,mbkmeans,340.529,8.018,348.61
6,1e+05,1000,0.1,4,random,mbkmeans,296.531,7.832,304.489
7,1e+05,1000,0.1,4,random,mbkmeans,392.847,11.043,403.969
8,1e+05,1000,0.1,4,random,mbkmeans,434.176,16.993,451.259
9,1e+05,1000,0.1,4,random,mbkmeans,336.809,8.075,344.949
10,1e+05,1000,0.1,4,random,mbkmeans,302.399,9.958,312.416
1,1e+05,1000,0.1,5,random,mbkmeans,424.573,10.694,435.365
2,1e+05,1000,0.1,5,random,mbkmeans,546.842,19.013,565.967
3,1e+05,1000,0.1,5,random,mbkmeans,415.448,11.48,427.018
4,1e+05,1000,0.1,5,random,mbkmeans,474.562,14.518,489.286
5,1e+05,1000,0.1,5,random,mbkmeans,437.258,12.715,450.06
6,1e+05,1000,0.1,5,random,mbkmeans,502.424,9.559,512.077
7,1e+05,1000,0.1,5,random,mbkmeans,437.76,11.336,449.186
8,1e+05,1000,0.1,5,random,mbkmeans,409.099,8.577,417.754
9,1e+05,1000,0.1,5,random,mbkmeans,436.628,9.27,445.983
10,1e+05,1000,0.1,5,random,mbkmeans,437.56,12.379,450.027
1,1e+05,1000,0.1,6,random,mbkmeans,542.883,11.573,554.625
2,1e+05,1000,0.1,6,random,mbkmeans,528.442,11.511,540.055
3,1e+05,1000,0.1,6,random,mbkmeans,519.251,18.581,537.938
4,1e+05,1000,0.1,6,random,mbkmeans,566.64,16.236,582.992
5,1e+05,1000,0.1,6,random,mbkmeans,594.289,11.991,606.402
6,1e+05,1000,0.1,6,random,mbkmeans,567.094,16.693,583.915
7,1e+05,1000,0.1,6,random,mbkmeans,472.672,17.089,489.871
8,1e+05,1000,0.1,6,random,mbkmeans,487.096,9.896,497.097
9,1e+05,1000,0.1,6,random,mbkmeans,463.15,9.999,473.269
10,1e+05,1000,0.1,6,random,mbkmeans,492.435,11.653,504.198
1,1e+05,1000,0.1,7,random,mbkmeans,677.79,12.826,690.761
2,1e+05,1000,0.1,7,random,mbkmeans,629.017,16.791,645.933
3,1e+05,1000,0.1,7,random,mbkmeans,597.082,12.848,610.103
4,1e+05,1000,0.1,7,random,mbkmeans,587.933,11.407,599.47
5,1e+05,1000,0.1,7,random,mbkmeans,609.575,17.808,627.503
6,1e+05,1000,0.1,7,random,mbkmeans,630.271,10.23,640.631
7,1e+05,1000,0.1,7,random,mbkmeans,527.651,7.993,535.821
8,1e+05,1000,0.1,7,random,mbkmeans,568.681,9.686,578.487
9,1e+05,1000,0.1,7,random,mbkmeans,632.953,12.324,645.397
10,1e+05,1000,0.1,7,random,mbkmeans,526.454,10.682,537.326
1,1e+05,1000,0.1,8,random,mbkmeans,643.774,11.418,655.335
2,1e+05,1000,0.1,8,random,mbkmeans,698.867,12.801,711.796
3,1e+05,1000,0.1,8,random,mbkmeans,652.489,11.615,664.299
4,1e+05,1000,0.1,8,random,mbkmeans,540.97,12.977,554.063
5,1e+05,1000,0.1,8,random,mbkmeans,657.757,15.613,673.495
6,1e+05,1000,0.1,8,random,mbkmeans,639.846,11.705,651.683
7,1e+05,1000,0.1,8,random,mbkmeans,588.516,13.405,602.034
8,1e+05,1000,0.1,8,random,mbkmeans,596.464,9.104,605.693
9,1e+05,1000,0.1,8,random,mbkmeans,562.768,10.099,572.97
10,1e+05,1000,0.1,8,random,mbkmeans,682.069,15.734,697.938
1,1e+05,1000,0.1,9,random,mbkmeans,760.148,11.747,772.066
2,1e+05,1000,0.1,9,random,mbkmeans,577.115,7.566,584.792
3,1e+05,1000,0.1,9,random,mbkmeans,683.335,10.853,694.323
4,1e+05,1000,0.1,9,random,mbkmeans,837.263,18.523,855.948
5,1e+05,1000,0.1,9,random,mbkmeans,849.598,13.862,863.636
6,1e+05,1000,0.1,9,random,mbkmeans,586.227,8.261,594.696
7,1e+05,1000,0.1,9,random,mbkmeans,719.823,12.095,732.066
8,1e+05,1000,0.1,9,random,mbkmeans,821.693,18.924,840.774
9,1e+05,1000,0.1,9,random,mbkmeans,728.544,11.308,739.983
10,1e+05,1000,0.1,9,random,mbkmeans,662.694,8.39,671.24
1,1e+05,1000,0.1,10,random,mbkmeans,748.611,8.546,757.351
2,1e+05,1000,0.1,10,random,mbkmeans,987.264,22.324,1009.783
3,1e+05,1000,0.1,10,random,mbkmeans,732.964,12.636,745.748
4,1e+05,1000,0.1,10,random,mbkmeans,633.056,7.949,641.163
5,1e+05,1000,0.1,10,random,mbkmeans,697.264,10.815,708.308
6,1e+05,1000,0.1,10,random,mbkmeans,674.261,13.927,688.329
7,1e+05,1000,0.1,10,random,mbkmeans,875.567,20.317,896.06
8,1e+05,1000,0.1,10,random,mbkmeans,813.581,19.932,833.669
9,1e+05,1000,0.1,10,random,mbkmeans,764.594,8.55,773.32
10,1e+05,1000,0.1,10,random,mbkmeans,736.211,19.056,755.407
1,1e+05,1000,0.1,11,random,mbkmeans,859.344,8.786,868.284
2,1e+05,1000,0.1,11,random,mbkmeans,811.756,12.73,824.645
3,1e+05,1000,0.1,11,random,mbkmeans,732.483,9.794,742.441
4,1e+05,1000,0.1,11,random,mbkmeans,863.156,9.755,873.105
5,1e+05,1000,0.1,11,random,mbkmeans,799.44,14.113,813.703
6,1e+05,1000,0.1,11,random,mbkmeans,903.398,10.869,915.019
7,1e+05,1000,0.1,11,random,mbkmeans,839.521,10.477,850.163
8,1e+05,1000,0.1,11,random,mbkmeans,942.274,10.851,953.316
9,1e+05,1000,0.1,11,random,mbkmeans,797.142,12.01,809.309
10,1e+05,1000,0.1,11,random,mbkmeans,835.637,13.51,849.328
1,1e+05,1000,0.1,12,random,mbkmeans,990.76,15.59,1006.742
2,1e+05,1000,0.1,12,random,mbkmeans,807.406,11.022,818.585
3,1e+05,1000,0.1,12,random,mbkmeans,813.544,8.965,822.66
4,1e+05,1000,0.1,12,random,mbkmeans,768.074,8.084,776.301
5,1e+05,1000,0.1,12,random,mbkmeans,890.039,13.936,904.144
6,1e+05,1000,0.1,12,random,mbkmeans,859.783,10.975,870.941
7,1e+05,1000,0.1,12,random,mbkmeans,873.078,8.463,881.906
8,1e+05,1000,0.1,12,random,mbkmeans,774.212,7.859,782.225
9,1e+05,1000,0.1,12,random,mbkmeans,875.632,12.689,888.489
10,1e+05,1000,0.1,12,random,mbkmeans,816.872,11.218,828.249
1,1e+05,1000,0.1,13,random,mbkmeans,1087.715,14.833,1102.769
2,1e+05,1000,0.1,13,random,mbkmeans,1014.982,15.734,1030.92
3,1e+05,1000,0.1,13,random,mbkmeans,879.165,9.009,888.387
4,1e+05,1000,0.1,13,random,mbkmeans,986.965,12.778,999.942
5,1e+05,1000,0.1,13,random,mbkmeans,996.908,16.033,1013.133
6,1e+05,1000,0.1,13,random,mbkmeans,879.887,9.048,889.165
7,1e+05,1000,0.1,13,random,mbkmeans,954.254,8.625,963.1
8,1e+05,1000,0.1,13,random,mbkmeans,929.264,8.559,938.011
9,1e+05,1000,0.1,13,random,mbkmeans,966.169,13.48,979.887
10,1e+05,1000,0.1,13,random,mbkmeans,856.025,11.463,867.657
1,1e+05,1000,0.1,14,random,mbkmeans,1051.349,10.618,1062.865
2,1e+05,1000,0.1,14,random,mbkmeans,978.531,11.295,990.207
3,1e+05,1000,0.1,14,random,mbkmeans,1154.439,11.118,1165.781
4,1e+05,1000,0.1,14,random,mbkmeans,1176.179,18.215,1194.619
5,1e+05,1000,0.1,14,random,mbkmeans,1066.032,18.467,1084.708
6,1e+05,1000,0.1,14,random,mbkmeans,857.809,8.529,866.499
7,1e+05,1000,0.1,14,random,mbkmeans,1170.51,10.398,1181.146
8,1e+05,1000,0.1,14,random,mbkmeans,958.708,7.706,966.595
9,1e+05,1000,0.1,14,random,mbkmeans,1018.582,18.848,1037.629
10,1e+05,1000,0.1,14,random,mbkmeans,1033.266,17.335,1050.817
1,1e+05,1000,0.1,15,random,mbkmeans,1191.315,10.833,1202.382
2,1e+05,1000,0.1,15,random,mbkmeans,1161.686,11.885,1173.798
3,1e+05,1000,0.1,15,random,mbkmeans,1019.261,10.271,1029.744
4,1e+05,1000,0.1,15,random,mbkmeans,1444.29,15.988,1460.578
5,1e+05,1000,0.1,15,random,mbkmeans,1061.601,9.788,1071.693
6,1e+05,1000,0.1,15,random,mbkmeans,881.955,7.648,889.769
7,1e+05,1000,0.1,15,random,mbkmeans,1053.482,11.684,1065.428
8,1e+05,1000,0.1,15,random,mbkmeans,1070.5,12.591,1083.344
9,1e+05,1000,0.1,15,random,mbkmeans,936.928,8.148,945.308
10,1e+05,1000,0.1,15,random,mbkmeans,1006.004,9.5,1015.697
1,1e+05,1000,0.1,16,random,mbkmeans,1087.127,13.132,1100.471
2,1e+05,1000,0.1,16,random,mbkmeans,1185.256,9.828,1195.333
3,1e+05,1000,0.1,16,random,mbkmeans,1114.846,9.732,1124.806
4,1e+05,1000,0.1,16,random,mbkmeans,944.046,10.046,954.281
5,1e+05,1000,0.1,16,random,mbkmeans,1218.701,12.034,1230.976
6,1e+05,1000,0.1,16,random,mbkmeans,1269.763,12.443,1282.451
7,1e+05,1000,0.1,16,random,mbkmeans,1309.939,11.183,1321.381
8,1e+05,1000,0.1,16,random,mbkmeans,1082.001,10.793,1093.025
9,1e+05,1000,0.1,16,random,mbkmeans,1133.864,14.152,1148.272
10,1e+05,1000,0.1,16,random,mbkmeans,1141.051,9.001,1150.273
1,1e+05,1000,0.1,17,random,mbkmeans,1271.947,12.548,1284.816
2,1e+05,1000,0.1,17,random,mbkmeans,1172.416,10.344,1183.013
3,1e+05,1000,0.1,17,random,mbkmeans,1096.35,12.03,1108.591
4,1e+05,1000,0.1,17,random,mbkmeans,1114.169,8.654,1123.111
5,1e+05,1000,0.1,17,random,mbkmeans,1318.025,13.219,1331.499
6,1e+05,1000,0.1,17,random,mbkmeans,1350.333,14.524,1365.123
7,1e+05,1000,0.1,17,random,mbkmeans,1234.78,9.391,1244.397
8,1e+05,1000,0.1,17,random,mbkmeans,1265.396,9.328,1274.959
9,1e+05,1000,0.1,17,random,mbkmeans,1022.014,10.55,1032.759
10,1e+05,1000,0.1,17,random,mbkmeans,1104.874,8.517,1113.608
1,1e+05,1000,0.1,18,random,mbkmeans,1371.714,16.235,1388.217
2,1e+05,1000,0.1,18,random,mbkmeans,1346.866,13.369,1360.522
3,1e+05,1000,0.1,18,random,mbkmeans,1601.071,12.255,1613.656
4,1e+05,1000,0.1,18,random,mbkmeans,1292.719,14.743,1307.713
5,1e+05,1000,0.1,18,random,mbkmeans,1148.829,8.303,1157.396
6,1e+05,1000,0.1,18,random,mbkmeans,1249.978,8.683,1258.914
7,1e+05,1000,0.1,18,random,mbkmeans,1273.731,14.439,1288.472
8,1e+05,1000,0.1,18,random,mbkmeans,1235.083,14.545,1249.851
9,1e+05,1000,0.1,18,random,mbkmeans,1306.208,13.81,1320.282
10,1e+05,1000,0.1,18,random,mbkmeans,1278.281,10.3,1288.854
1,1e+05,1000,0.1,19,random,mbkmeans,1589.623,13.108,1603.049
2,1e+05,1000,0.1,19,random,mbkmeans,1512.137,12.815,1525.258
3,1e+05,1000,0.1,19,random,mbkmeans,1505.725,9.892,1515.901
4,1e+05,1000,0.1,19,random,mbkmeans,1420.112,10.658,1431.063
5,1e+05,1000,0.1,19,random,mbkmeans,1416.767,11.555,1428.606
6,1e+05,1000,0.1,19,random,mbkmeans,1207.478,10.211,1217.934
7,1e+05,1000,0.1,19,random,mbkmeans,1547.724,12.195,1560.248
8,1e+05,1000,0.1,19,random,mbkmeans,1733.875,13.881,1748.111
9,1e+05,1000,0.1,19,random,mbkmeans,1504.571,12.851,1517.723
10,1e+05,1000,0.1,19,random,mbkmeans,1177.669,9.9,1187.801
1,1e+05,1000,0.1,20,random,mbkmeans,1713.296,12.672,1726.326
