"B","observations","genes","batch_size","k","initializer","method","user_time","system_time","elapsed_time"
5,1e+05,1000,0.1,9,random,hdf5,980.431,66.095,1047.883
6,1e+05,1000,0.1,9,random,hdf5,932.396,63.581,998.06
7,1e+05,1000,0.1,9,random,hdf5,962.851,58.703,1022.965
8,1e+05,1000,0.1,9,random,hdf5,919.728,60.347,981.955
9,1e+05,1000,0.1,9,random,hdf5,857.417,59.067,917.767
10,1e+05,1000,0.1,9,random,hdf5,796.616,55.422,853.04
1,1e+05,1000,0.1,10,random,hdf5,1033.285,58.121,1092.277
2,1e+05,1000,0.1,10,random,hdf5,1163.802,65.751,1230.326
3,1e+05,1000,0.1,10,random,hdf5,832.549,45.949,879.115
4,1e+05,1000,0.1,10,random,hdf5,1168.712,68.524,1239.421
5,1e+05,1000,0.1,10,random,hdf5,1092.307,62.432,1155.477
6,1e+05,1000,0.1,10,random,hdf5,950.251,54.89,1006.088
7,1e+05,1000,0.1,10,random,hdf5,1088.717,62.334,1151.977
8,1e+05,1000,0.1,10,random,hdf5,976.735,55.117,1032.875
9,1e+05,1000,0.1,10,random,hdf5,1292.2,75.824,1369.441
10,1e+05,1000,0.1,10,random,hdf5,962.377,55.803,1019.857
1,1e+05,1000,0.1,11,random,hdf5,1107.621,58.263,1166.195
2,1e+05,1000,0.1,11,random,hdf5,1012.763,52.702,1065.748
3,1e+05,1000,0.1,11,random,hdf5,934.037,51.882,986.192
4,1e+05,1000,0.1,11,random,hdf5,917.592,47.273,965.151
5,1e+05,1000,0.1,11,random,hdf5,1148.825,58.153,1207.301
6,1e+05,1000,0.1,11,random,hdf5,960.946,50.68,1011.904
7,1e+05,1000,0.1,11,random,hdf5,871.904,47.107,919.256
8,1e+05,1000,0.1,11,random,hdf5,1055.679,54.219,1110.186
9,1e+05,1000,0.1,11,random,hdf5,1031.506,53.767,1085.557
10,1e+05,1000,0.1,11,random,hdf5,880.853,47.633,928.731
1,1e+05,1000,0.1,12,random,hdf5,1069.768,49.829,1119.902
2,1e+05,1000,0.1,12,random,hdf5,909.282,40.872,950.393
3,1e+05,1000,0.1,12,random,hdf5,992.494,46.053,1038.835
4,1e+05,1000,0.1,12,random,hdf5,767.003,39.875,807.083
5,1e+05,1000,0.1,12,random,hdf5,1135.119,52.15,1187.581
6,1e+05,1000,0.1,12,random,hdf5,952.172,44.481,996.907
7,1e+05,1000,0.1,12,random,hdf5,1129.121,54.092,1183.519
8,1e+05,1000,0.1,12,random,hdf5,1005.986,46.715,1052.975
9,1e+05,1000,0.1,12,random,hdf5,1078.109,49.293,1127.705
10,1e+05,1000,0.1,12,random,hdf5,1051.556,48.589,1100.436
1,1e+05,1000,0.1,13,random,hdf5,1119.313,48.842,1168.475
2,1e+05,1000,0.1,13,random,hdf5,1074.406,48.829,1123.522
3,1e+05,1000,0.1,13,random,hdf5,1026.782,44.323,1071.377
4,1e+05,1000,0.1,13,random,hdf5,1137.098,47.996,1185.387
5,1e+05,1000,0.1,13,random,hdf5,1109.549,45.367,1155.202
6,1e+05,1000,0.1,13,random,hdf5,1142.431,48.345,1191.074
7,1e+05,1000,0.1,13,random,hdf5,976.834,39.536,1016.622
8,1e+05,1000,0.1,13,random,hdf5,1079.732,47.418,1127.427
9,1e+05,1000,0.1,13,random,hdf5,913.049,38.426,951.73
10,1e+05,1000,0.1,13,random,hdf5,1168.495,50.434,1219.239
1,1e+05,1000,0.1,14,random,hdf5,906.241,37.47,943.949
2,1e+05,1000,0.1,14,random,hdf5,1256.347,52.744,1309.422
3,1e+05,1000,0.1,14,random,hdf5,1233.835,52.021,1286.182
4,1e+05,1000,0.1,14,random,hdf5,1076.761,43.941,1121.123
5,1e+05,1000,0.1,14,random,hdf5,937.427,40.264,977.944
6,1e+05,1000,0.1,14,random,hdf5,1179.781,49.064,1229.162
7,1e+05,1000,0.1,14,random,hdf5,1199.775,49.949,1250.039
8,1e+05,1000,0.1,14,random,hdf5,982.66,39.655,1022.571
9,1e+05,1000,0.1,14,random,hdf5,1020.552,40.937,1061.763
10,1e+05,1000,0.1,14,random,hdf5,1231.318,54.742,1286.382
1,1e+05,1000,0.1,15,random,hdf5,1251.286,48.311,1300.328
2,1e+05,1000,0.1,15,random,hdf5,1109.548,44.827,1154.991
3,1e+05,1000,0.1,15,random,hdf5,1181.991,49.966,1232.392
4,1e+05,1000,0.1,15,random,hdf5,1440.518,56.842,1498.23
5,1e+05,1000,0.1,15,random,hdf5,1068.649,41.688,1111.131
6,1e+05,1000,0.1,15,random,hdf5,1397.701,54.438,1452.825
7,1e+05,1000,0.1,15,random,hdf5,1133.209,44.742,1178.618
8,1e+05,1000,0.1,15,random,hdf5,1227.34,49.324,1277.16
9,1e+05,1000,0.1,15,random,hdf5,1336.236,52.013,1388.603
10,1e+05,1000,0.1,15,random,hdf5,1086.577,44.127,1131.411
1,1e+05,1000,0.1,16,random,hdf5,1350.65,41.73,1392.693
2,1e+05,1000,0.1,16,random,hdf5,1308.203,51.571,1360.09
3,1e+05,1000,0.1,16,random,hdf5,1307.545,47.364,1355.236
4,1e+05,1000,0.1,16,random,hdf5,1326.113,50.441,1376.888
5,1e+05,1000,0.1,16,random,hdf5,1325.679,53.062,1379.06
6,1e+05,1000,0.1,16,random,hdf5,1337.017,47.467,1384.799
7,1e+05,1000,0.1,16,random,hdf5,1269.035,44.509,1313.852
8,1e+05,1000,0.1,16,random,hdf5,1162.143,36.961,1199.397
9,1e+05,1000,0.1,16,random,hdf5,1561.933,60.952,1623.263
10,1e+05,1000,0.1,16,random,hdf5,1206.037,40.723,1247.07
1,1e+05,1000,0.1,17,random,hdf5,1414.873,49.869,1465.077
2,1e+05,1000,0.1,17,random,hdf5,1295.2,41.506,1337.02
3,1e+05,1000,0.1,17,random,hdf5,1424.788,43.271,1468.398
4,1e+05,1000,0.1,17,random,hdf5,1304.565,42.133,1347.007
5,1e+05,1000,0.1,17,random,hdf5,1351.994,38.84,1391.151
6,1e+05,1000,0.1,17,random,hdf5,1256.739,36.806,1293.838
7,1e+05,1000,0.1,17,random,hdf5,1625.824,53.618,1679.832
8,1e+05,1000,0.1,17,random,hdf5,1309.656,47.568,1357.543
9,1e+05,1000,0.1,17,random,hdf5,1435.008,52.184,1487.571
